prompt,clamp_value,word_category,word,token_id,logit_value,target_features
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,[4284]
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,[4284]
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[4284]
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[4284]
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.652974009513855,[4284]
My opinion on this is,4.0,formal_low_emotion,may,754,-1.066500186920166,[4284]
My opinion on this is,4.0,formal_low_emotion,however,2480,0.2790089249610901,[4284]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.4932430982589722,[4284]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.661548137664795,[4284]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185624361038208,[4284]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066059112548828,[4284]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6191067695617676,[4284]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5841217041015625,[4284]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.0529656410217285,[4284]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636739253997803,[4284]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1584527492523193,[4284]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540159225463867,[4284]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.5243608951568604,[4284]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417009353637695,[4284]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.07369327545166,[4284]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917443990707397,[4284]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.467646598815918,[4284]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.3701725006103516,[4284]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.002957344055176,[4284]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723538279533386,[4284]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858702659606934,[4284]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407669901847839,[4284]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390484809875488,[4284]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685140609741211,[4284]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451921939849854,[4284]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.3282588720321655,[4284]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6702250242233276,[4284]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.464369773864746,[4284]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.114626169204712,[4284]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.47870558500289917,[4284]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0419504642486572,[4284]
It seems to me that,-4.0,formal_low_emotion,perhaps,4153,-2.0217387676239014,[4284]
It seems to me that,-4.0,formal_low_emotion,may,754,-4.966952323913574,[4284]
It seems to me that,-4.0,formal_low_emotion,however,2480,-4.490710258483887,[4284]
It seems to me that,-4.0,formal_low_emotion,therefore,4320,-6.451082229614258,[4284]
It seems to me that,-4.0,formal_low_emotion,consequently,23995,-7.577426910400391,[4284]
It seems to me that,-4.0,formal_low_emotion,moreover,541,-2.2103867530822754,[4284]
It seems to me that,-4.0,formal_low_emotion,accordingly,17159,-9.591337203979492,[4284]
It seems to me that,-4.0,formal_low_emotion,furthermore,2134,-5.5303239822387695,[4284]
It seems to me that,-4.0,formal_high_emotion,profoundly,29160,-8.293975830078125,[4284]
It seems to me that,-4.0,formal_high_emotion,devastated,27668,-11.011821746826172,[4284]
It seems to me that,-4.0,formal_high_emotion,magnificent,16773,-9.34751033782959,[4284]
It seems to me that,-4.0,formal_high_emotion,appalling,573,-4.520686626434326,[4284]
It seems to me that,-4.0,formal_high_emotion,extraordinary,10035,-6.209375381469727,[4284]
It seems to me that,-4.0,formal_high_emotion,overwhelming,11734,-7.026238441467285,[4284]
It seems to me that,-4.0,formal_high_emotion,catastrophic,24769,-7.815876007080078,[4284]
It seems to me that,-4.0,formal_high_emotion,triumphant,15511,-7.291389465332031,[4284]
It seems to me that,-4.0,casual_low_emotion,yeah,12191,-6.12005090713501,[4284]
It seems to me that,-4.0,casual_low_emotion,okay,10989,-6.564682960510254,[4284]
It seems to me that,-4.0,casual_low_emotion,kinda,21775,-6.989790439605713,[4284]
It seems to me that,-4.0,casual_low_emotion,basically,8087,-7.192821025848389,[4284]
It seems to me that,-4.0,casual_low_emotion,anyway,8668,-3.688108205795288,[4284]
It seems to me that,-4.0,casual_low_emotion,whatever,5193,-1.9220110177993774,[4284]
It seems to me that,-4.0,casual_low_emotion,guess,5310,-10.813883781433105,[4284]
It seems to me that,-4.0,casual_low_emotion,stuff,4269,-6.969763278961182,[4284]
It seems to me that,-4.0,casual_high_emotion,OMG,21978,-5.6212615966796875,[4284]
It seems to me that,-4.0,casual_high_emotion,totally,7110,-7.296706676483154,[4284]
It seems to me that,-4.0,casual_high_emotion,literally,8642,-6.132118225097656,[4284]
It seems to me that,-4.0,casual_high_emotion,seriously,7580,-7.758803844451904,[4284]
It seems to me that,-4.0,casual_high_emotion,honestly,14483,-4.218947410583496,[4284]
It seems to me that,-4.0,casual_high_emotion,really,1196,-4.764350414276123,[4284]
It seems to me that,-4.0,casual_high_emotion,absolutely,6270,-6.861021995544434,[4284]
It seems to me that,-4.0,casual_high_emotion,incredibly,9301,-6.716290473937988,[4284]
It seems to me that,0.0,formal_low_emotion,perhaps,4153,-2.0218236446380615,[4284]
It seems to me that,0.0,formal_low_emotion,may,754,-4.966966152191162,[4284]
It seems to me that,0.0,formal_low_emotion,however,2480,-4.490765571594238,[4284]
It seems to me that,0.0,formal_low_emotion,therefore,4320,-6.451162815093994,[4284]
It seems to me that,0.0,formal_low_emotion,consequently,23995,-7.577519416809082,[4284]
It seems to me that,0.0,formal_low_emotion,moreover,541,-2.210509777069092,[4284]
It seems to me that,0.0,formal_low_emotion,accordingly,17159,-9.591404914855957,[4284]
It seems to me that,0.0,formal_low_emotion,furthermore,2134,-5.530401229858398,[4284]
It seems to me that,0.0,formal_high_emotion,profoundly,29160,-8.294139862060547,[4284]
It seems to me that,0.0,formal_high_emotion,devastated,27668,-11.011882781982422,[4284]
It seems to me that,0.0,formal_high_emotion,magnificent,16773,-9.34762954711914,[4284]
It seems to me that,0.0,formal_high_emotion,appalling,573,-4.520792484283447,[4284]
It seems to me that,0.0,formal_high_emotion,extraordinary,10035,-6.209527969360352,[4284]
It seems to me that,0.0,formal_high_emotion,overwhelming,11734,-7.026373386383057,[4284]
It seems to me that,0.0,formal_high_emotion,catastrophic,24769,-7.81593132019043,[4284]
It seems to me that,0.0,formal_high_emotion,triumphant,15511,-7.291558265686035,[4284]
It seems to me that,0.0,casual_low_emotion,yeah,12191,-6.120236396789551,[4284]
It seems to me that,0.0,casual_low_emotion,okay,10989,-6.564765930175781,[4284]
It seems to me that,0.0,casual_low_emotion,kinda,21775,-6.989828586578369,[4284]
It seems to me that,0.0,casual_low_emotion,basically,8087,-7.192921161651611,[4284]
It seems to me that,0.0,casual_low_emotion,anyway,8668,-3.688249349594116,[4284]
It seems to me that,0.0,casual_low_emotion,whatever,5193,-1.922127604484558,[4284]
It seems to me that,0.0,casual_low_emotion,guess,5310,-10.81385612487793,[4284]
It seems to me that,0.0,casual_low_emotion,stuff,4269,-6.969922065734863,[4284]
It seems to me that,0.0,casual_high_emotion,OMG,21978,-5.621379375457764,[4284]
It seems to me that,0.0,casual_high_emotion,totally,7110,-7.296805381774902,[4284]
It seems to me that,0.0,casual_high_emotion,literally,8642,-6.132237434387207,[4284]
It seems to me that,0.0,casual_high_emotion,seriously,7580,-7.758950710296631,[4284]
It seems to me that,0.0,casual_high_emotion,honestly,14483,-4.219182968139648,[4284]
It seems to me that,0.0,casual_high_emotion,really,1196,-4.764482498168945,[4284]
It seems to me that,0.0,casual_high_emotion,absolutely,6270,-6.861146450042725,[4284]
It seems to me that,0.0,casual_high_emotion,incredibly,9301,-6.716419219970703,[4284]
It seems to me that,1.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[4284]
It seems to me that,1.0,formal_low_emotion,may,754,-4.966970920562744,[4284]
It seems to me that,1.0,formal_low_emotion,however,2480,-4.490779876708984,[4284]
It seems to me that,1.0,formal_low_emotion,therefore,4320,-6.451186656951904,[4284]
It seems to me that,1.0,formal_low_emotion,consequently,23995,-7.577548027038574,[4284]
It seems to me that,1.0,formal_low_emotion,moreover,541,-2.210540771484375,[4284]
It seems to me that,1.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[4284]
It seems to me that,1.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[4284]
It seems to me that,1.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[4284]
It seems to me that,1.0,formal_high_emotion,devastated,27668,-11.011892318725586,[4284]
It seems to me that,1.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[4284]
It seems to me that,1.0,formal_high_emotion,appalling,573,-4.520817756652832,[4284]
It seems to me that,1.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[4284]
It seems to me that,1.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[4284]
It seems to me that,1.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[4284]
It seems to me that,1.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[4284]
It seems to me that,1.0,casual_low_emotion,yeah,12191,-6.120282173156738,[4284]
It seems to me that,1.0,casual_low_emotion,okay,10989,-6.564785957336426,[4284]
It seems to me that,1.0,casual_low_emotion,kinda,21775,-6.989842414855957,[4284]
It seems to me that,1.0,casual_low_emotion,basically,8087,-7.1929497718811035,[4284]
It seems to me that,1.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[4284]
It seems to me that,1.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[4284]
It seems to me that,1.0,casual_low_emotion,guess,5310,-10.813848495483398,[4284]
It seems to me that,1.0,casual_low_emotion,stuff,4269,-6.969966888427734,[4284]
It seems to me that,1.0,casual_high_emotion,OMG,21978,-5.621413230895996,[4284]
It seems to me that,1.0,casual_high_emotion,totally,7110,-7.296827793121338,[4284]
It seems to me that,1.0,casual_high_emotion,literally,8642,-6.132267951965332,[4284]
It seems to me that,1.0,casual_high_emotion,seriously,7580,-7.758991241455078,[4284]
It seems to me that,1.0,casual_high_emotion,honestly,14483,-4.219243049621582,[4284]
It seems to me that,1.0,casual_high_emotion,really,1196,-4.76451301574707,[4284]
It seems to me that,1.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[4284]
It seems to me that,1.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[4284]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.02191424369812,[4284]
It seems to me that,4.0,formal_low_emotion,may,754,-4.966978073120117,[4284]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.490821361541748,[4284]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.45125675201416,[4284]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.577614784240723,[4284]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.2106313705444336,[4284]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591474533081055,[4284]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.530473709106445,[4284]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294299125671387,[4284]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011945724487305,[4284]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347745895385742,[4284]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.520896911621094,[4284]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.209673881530762,[4284]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026503562927246,[4284]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.816000461578369,[4284]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291728973388672,[4284]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120416164398193,[4284]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564840793609619,[4284]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.989880561828613,[4284]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.193029403686523,[4284]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.688382863998413,[4284]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9222346544265747,[4284]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813831329345703,[4284]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.970087051391602,[4284]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.6215009689331055,[4284]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296901702880859,[4284]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132366180419922,[4284]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.7591071128845215,[4284]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219418048858643,[4284]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.764610767364502,[4284]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861274719238281,[4284]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716549873352051,[4284]
The best approach would be,-4.0,formal_low_emotion,perhaps,4153,-2.6340038776397705,[4284]
The best approach would be,-4.0,formal_low_emotion,may,754,-5.634298324584961,[4284]
The best approach would be,-4.0,formal_low_emotion,however,2480,-4.395872116088867,[4284]
The best approach would be,-4.0,formal_low_emotion,therefore,4320,-4.262338638305664,[4284]
The best approach would be,-4.0,formal_low_emotion,consequently,23995,-8.180395126342773,[4284]
The best approach would be,-4.0,formal_low_emotion,moreover,541,-3.168097734451294,[4284]
The best approach would be,-4.0,formal_low_emotion,accordingly,17159,-7.918833255767822,[4284]
The best approach would be,-4.0,formal_low_emotion,furthermore,2134,-3.8753201961517334,[4284]
The best approach would be,-4.0,formal_high_emotion,profoundly,29160,-12.648956298828125,[4284]
The best approach would be,-4.0,formal_high_emotion,devastated,27668,-11.786689758300781,[4284]
The best approach would be,-4.0,formal_high_emotion,magnificent,16773,-10.788702011108398,[4284]
The best approach would be,-4.0,formal_high_emotion,appalling,573,-4.261064529418945,[4284]
The best approach would be,-4.0,formal_high_emotion,extraordinary,10035,-8.896247863769531,[4284]
The best approach would be,-4.0,formal_high_emotion,overwhelming,11734,-5.397165298461914,[4284]
The best approach would be,-4.0,formal_high_emotion,catastrophic,24769,-9.788429260253906,[4284]
The best approach would be,-4.0,formal_high_emotion,triumphant,15511,-9.740310668945312,[4284]
The best approach would be,-4.0,casual_low_emotion,yeah,12191,-6.400936126708984,[4284]
The best approach would be,-4.0,casual_low_emotion,okay,10989,-6.896827697753906,[4284]
The best approach would be,-4.0,casual_low_emotion,kinda,21775,-4.7531023025512695,[4284]
The best approach would be,-4.0,casual_low_emotion,basically,8087,-1.983519434928894,[4284]
The best approach would be,-4.0,casual_low_emotion,anyway,8668,-3.9834423065185547,[4284]
The best approach would be,-4.0,casual_low_emotion,whatever,5193,-3.5527100563049316,[4284]
The best approach would be,-4.0,casual_low_emotion,guess,5310,-8.07306957244873,[4284]
The best approach would be,-4.0,casual_low_emotion,stuff,4269,-6.817148685455322,[4284]
The best approach would be,-4.0,casual_high_emotion,OMG,21978,-6.210261344909668,[4284]
The best approach would be,-4.0,casual_high_emotion,totally,7110,-3.873276710510254,[4284]
The best approach would be,-4.0,casual_high_emotion,literally,8642,-2.0676093101501465,[4284]
The best approach would be,-4.0,casual_high_emotion,seriously,7580,-7.173650741577148,[4284]
The best approach would be,-4.0,casual_high_emotion,honestly,14483,-3.36574387550354,[4284]
The best approach would be,-4.0,casual_high_emotion,really,1196,-2.4606730937957764,[4284]
The best approach would be,-4.0,casual_high_emotion,absolutely,6270,-4.4060139656066895,[4284]
The best approach would be,-4.0,casual_high_emotion,incredibly,9301,-8.792551040649414,[4284]
The best approach would be,0.0,formal_low_emotion,perhaps,4153,-2.6340510845184326,[4284]
The best approach would be,0.0,formal_low_emotion,may,754,-5.634309768676758,[4284]
The best approach would be,0.0,formal_low_emotion,however,2480,-4.3958330154418945,[4284]
The best approach would be,0.0,formal_low_emotion,therefore,4320,-4.262282848358154,[4284]
The best approach would be,0.0,formal_low_emotion,consequently,23995,-8.18037223815918,[4284]
The best approach would be,0.0,formal_low_emotion,moreover,541,-3.1680614948272705,[4284]
The best approach would be,0.0,formal_low_emotion,accordingly,17159,-7.918754577636719,[4284]
The best approach would be,0.0,formal_low_emotion,furthermore,2134,-3.8751838207244873,[4284]
The best approach would be,0.0,formal_high_emotion,profoundly,29160,-12.648860931396484,[4284]
The best approach would be,0.0,formal_high_emotion,devastated,27668,-11.786582946777344,[4284]
The best approach would be,0.0,formal_high_emotion,magnificent,16773,-10.788675308227539,[4284]
The best approach would be,0.0,formal_high_emotion,appalling,573,-4.261024475097656,[4284]
The best approach would be,0.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[4284]
The best approach would be,0.0,formal_high_emotion,overwhelming,11734,-5.397027015686035,[4284]
The best approach would be,0.0,formal_high_emotion,catastrophic,24769,-9.788308143615723,[4284]
The best approach would be,0.0,formal_high_emotion,triumphant,15511,-9.74024772644043,[4284]
The best approach would be,0.0,casual_low_emotion,yeah,12191,-6.4009623527526855,[4284]
The best approach would be,0.0,casual_low_emotion,okay,10989,-6.896820545196533,[4284]
The best approach would be,0.0,casual_low_emotion,kinda,21775,-4.753148078918457,[4284]
The best approach would be,0.0,casual_low_emotion,basically,8087,-1.9835618734359741,[4284]
The best approach would be,0.0,casual_low_emotion,anyway,8668,-3.9833669662475586,[4284]
The best approach would be,0.0,casual_low_emotion,whatever,5193,-3.5527191162109375,[4284]
The best approach would be,0.0,casual_low_emotion,guess,5310,-8.07303237915039,[4284]
The best approach would be,0.0,casual_low_emotion,stuff,4269,-6.8172197341918945,[4284]
The best approach would be,0.0,casual_high_emotion,OMG,21978,-6.210190296173096,[4284]
The best approach would be,0.0,casual_high_emotion,totally,7110,-3.8732309341430664,[4284]
The best approach would be,0.0,casual_high_emotion,literally,8642,-2.0676043033599854,[4284]
The best approach would be,0.0,casual_high_emotion,seriously,7580,-7.173591136932373,[4284]
The best approach would be,0.0,casual_high_emotion,honestly,14483,-3.365684986114502,[4284]
The best approach would be,0.0,casual_high_emotion,really,1196,-2.4606096744537354,[4284]
The best approach would be,0.0,casual_high_emotion,absolutely,6270,-4.405936241149902,[4284]
The best approach would be,0.0,casual_high_emotion,incredibly,9301,-8.792524337768555,[4284]
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[4284]
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,[4284]
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,[4284]
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,[4284]
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,[4284]
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,[4284]
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[4284]
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[4284]
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[4284]
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,[4284]
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[4284]
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,[4284]
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[4284]
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[4284]
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[4284]
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[4284]
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,[4284]
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,[4284]
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,[4284]
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,[4284]
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[4284]
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[4284]
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,[4284]
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,[4284]
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,[4284]
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,[4284]
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,[4284]
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,[4284]
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,[4284]
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,[4284]
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[4284]
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[4284]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6340951919555664,[4284]
The best approach would be,4.0,formal_low_emotion,may,754,-5.634321212768555,[4284]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395785808563232,[4284]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.2622270584106445,[4284]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.18034553527832,[4284]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.168025493621826,[4284]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918669700622559,[4284]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8750531673431396,[4284]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.64876937866211,[4284]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786470413208008,[4284]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788650512695312,[4284]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.260984897613525,[4284]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896245002746582,[4284]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.3968892097473145,[4284]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788193702697754,[4284]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740188598632812,[4284]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.400988578796387,[4284]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.896803855895996,[4284]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.7531890869140625,[4284]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9836039543151855,[4284]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9832887649536133,[4284]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.5527217388153076,[4284]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.072996139526367,[4284]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.81729793548584,[4284]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210115909576416,[4284]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8731775283813477,[4284]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0675976276397705,[4284]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.17352294921875,[4284]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.3656234741210938,[4284]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.460545539855957,[4284]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405858516693115,[4284]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792499542236328,[4284]
