prompt,word_category,word,token_id,baseline_logit,mean_difference,std_difference,min_difference,max_difference,range_difference,max_abs_difference,mean_abs_difference,clamping_effect,num_clamp_conditions,target_features
It seems to me that,formal_low_emotion,perhaps,4153,-2.021848440170288,1.7881393432617188e-06,3.998401124775033e-06,-3.5762786865234375e-06,7.152557373046875e-06,1.0728836059570312e-05,7.152557373046875e-06,3.5762786865234375e-06,-1.0728836059570312e-05,4,
It seems to me that,formal_high_emotion,triumphant,15511,-7.291601181030273,4.0531158447265625e-06,4.389751586800091e-06,0.0,1.049041748046875e-05,1.049041748046875e-05,1.049041748046875e-05,4.0531158447265625e-06,-1.049041748046875e-05,4,
It seems to me that,formal_low_emotion,moreover,541,-2.210540771484375,9.5367431640625e-07,3.754619538312822e-06,-3.814697265625e-06,6.67572021484375e-06,1.049041748046875e-05,6.67572021484375e-06,2.86102294921875e-06,-1.049041748046875e-05,4,
It seems to me that,casual_high_emotion,honestly,14483,-4.219243049621582,-1.6689300537109375e-06,3.836983904702921e-06,-7.62939453125e-06,2.86102294921875e-06,1.049041748046875e-05,7.62939453125e-06,3.0994415283203125e-06,1.049041748046875e-05,4,
I think that,casual_low_emotion,guess,5310,-7.473904132843018,3.2186508178710938e-06,3.8499248652351246e-06,-4.76837158203125e-07,9.059906005859375e-06,9.5367431640625e-06,9.059906005859375e-06,3.4570693969726562e-06,-9.5367431640625e-06,4,
The situation is,formal_high_emotion,catastrophic,24769,-1.111100673675537,-2.2351741790771484e-06,3.5716812066802516e-06,-7.748603820800781e-06,1.6689300537109375e-06,9.417533874511719e-06,7.748603820800781e-06,3.069639205932617e-06,9.417533874511719e-06,4,
I think that,formal_low_emotion,furthermore,2134,-3.0227437019348145,-3.4570693969726562e-06,3.652943002234593e-06,-9.5367431640625e-06,0.0,9.5367431640625e-06,9.5367431640625e-06,3.4570693969726562e-06,8.106231689453125e-06,4,
The best approach would be,casual_high_emotion,literally,8642,-2.0676002502441406,-1.3709068298339844e-06,2.9412340620697324e-06,-6.198883056640625e-06,1.6689300537109375e-06,7.867813110351562e-06,6.198883056640625e-06,2.205371856689453e-06,7.867813110351562e-06,4,
It seems to me that,formal_low_emotion,may,754,-4.966970920562744,1.0728836059570312e-06,3.003979484642542e-06,-3.337860107421875e-06,4.291534423828125e-06,7.62939453125e-06,4.291534423828125e-06,2.7418136596679688e-06,7.62939453125e-06,4,
The situation is,casual_low_emotion,kinda,21775,-1.6276700496673584,1.4901161193847656e-06,2.8628849884326046e-06,-4.76837158203125e-07,6.4373016357421875e-06,6.9141387939453125e-06,6.4373016357421875e-06,1.7285346984863281e-06,6.4373016357421875e-06,4,
I think that,formal_high_emotion,catastrophic,24769,-7.234724044799805,1.1920928955078125e-06,2.5344242603146195e-06,-2.384185791015625e-06,3.814697265625e-06,6.198883056640625e-06,3.814697265625e-06,2.384185791015625e-06,-6.198883056640625e-06,4,
The situation is,casual_low_emotion,whatever,5193,-7.154359340667725,1.9073486328125e-06,2.261837239385876e-06,0.0,5.7220458984375e-06,5.7220458984375e-06,5.7220458984375e-06,1.9073486328125e-06,-4.291534423828125e-06,4,
I think that,casual_high_emotion,incredibly,9301,-5.105256080627441,-1.9073486328125e-06,1.7841612752790171e-06,-4.76837158203125e-06,0.0,4.76837158203125e-06,4.76837158203125e-06,1.9073486328125e-06,3.814697265625e-06,4,
It seems to me that,casual_low_emotion,okay,10989,-6.564785957336426,-8.344650268554688e-07,1.364412682325792e-06,-2.384185791015625e-06,9.5367431640625e-07,3.337860107421875e-06,2.384185791015625e-06,1.3113021850585938e-06,-2.86102294921875e-06,4,
The best approach would be,casual_high_emotion,really,1196,-2.4605941772460938,-8.940696716308594e-07,9.291444580626426e-07,-2.1457672119140625e-06,0.0,2.1457672119140625e-06,2.1457672119140625e-06,8.940696716308594e-07,-7.152557373046875e-07,4,
I think that,formal_low_emotion,consequently,23995,-5.0176591873168945,1.1920928955078125e-07,7.052516678690453e-07,-9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,5.960464477539062e-07,4.76837158203125e-07,4,
I think that,casual_low_emotion,basically,8087,-4.468190670013428,-3.5762786865234375e-07,3.95372484964776e-07,-9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,3.5762786865234375e-07,4.76837158203125e-07,4,
It seems to me that,formal_low_emotion,therefore,4320,-6.451186656951904,-3.5762786865234375e-06,2.2492363767758854e-06,-5.7220458984375e-06,0.0,5.7220458984375e-06,5.7220458984375e-06,3.5762786865234375e-06,4.76837158203125e-07,4,
My opinion on this is,formal_low_emotion,therefore,4320,-1.493159532546997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
It seems to me that,formal_low_emotion,however,2480,-4.490779876708984,-5.960464477539062e-07,3.95372484964776e-07,-9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,5.960464477539062e-07,0.0,4,
My opinion on this is,formal_low_emotion,perhaps,4153,-0.6530513763427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,moreover,541,2.185621976852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,may,754,-1.0665335655212402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,however,2480,0.27894127368927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,furthermore,2134,1.6190004348754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,consequently,23995,-5.66140079498291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_low_emotion,accordingly,17159,-5.066076278686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,triumphant,15511,-7.073696136474609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,profoundly,29160,-3.5843353271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,overwhelming,11734,-2.524343252182007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,magnificent,16773,-7.636904239654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,extraordinary,10035,-6.540251731872559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,devastated,27668,-6.053213596343994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,catastrophic,24769,-8.417057991027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,formal_high_emotion,appalling,573,-2.1583240032196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,yeah,12191,-1.9917230606079102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,whatever,5193,-0.5858461856842041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,stuff,4269,-4.390328407287598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,okay,10989,2.4675450325012207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,kinda,21775,2.370185136795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,guess,5310,-0.9407533407211304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,basically,8087,3.003045082092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_low_emotion,anyway,8668,-0.7723385691642761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,totally,7110,3.8451995849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,seriously,7580,-0.6703555583953857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,really,1196,3.1145431995391846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,literally,8642,-1.328357219696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,incredibly,9301,-2.0418953895568848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,honestly,14483,1.4642746448516846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,absolutely,6270,-0.4787575602531433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
My opinion on this is,casual_high_emotion,OMG,21978,-4.685068130493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,
