prompt,clamp_value,word_category,word,token_id,logit_value,baseline_logit,logit_difference,baseline_type,formality,emotion
The situation is,1.0,casual_high_emotion,really,1196,3.9268295764923096,3.9268295764923096,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,absolutely,6270,0.9093612432479858,0.9093612432479858,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,incredibly,9301,1.3703346252441406,1.3703346252441406,0.0,pipeline,casual,high
The situation is,4.0,formal_low_emotion,perhaps,4153,0.45968031883239746,0.45963501930236816,4.5299530029296875e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,may,754,0.13971027731895447,0.1397370994091034,-2.682209014892578e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,however,2480,0.18503302335739136,0.18501636385917664,1.665949821472168e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,therefore,4320,-1.0304796695709229,-1.0305018424987793,2.2172927856445312e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,consequently,23995,-3.995410919189453,-3.9954416751861572,3.075599670410156e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,moreover,541,2.6562438011169434,2.6562626361846924,-1.8835067749023438e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,accordingly,17159,-5.58205509185791,-5.582033157348633,-2.193450927734375e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,furthermore,2134,4.211267471313477,4.211295127868652,-2.765655517578125e-05,pipeline,formal,low
The situation is,4.0,formal_high_emotion,profoundly,29160,-4.748495578765869,-4.748511791229248,1.621246337890625e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,devastated,27668,-3.7242279052734375,-3.724219799041748,-8.106231689453125e-06,pipeline,formal,high
The situation is,4.0,formal_high_emotion,magnificent,16773,-6.091671943664551,-6.091681957244873,1.0013580322265625e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,appalling,573,-0.3455638885498047,-0.3455497622489929,-1.4126300811767578e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,extraordinary,10035,-0.2890133857727051,-0.2890723943710327,5.900859832763672e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,overwhelming,11734,0.3397281765937805,0.3397325277328491,-4.351139068603516e-06,pipeline,formal,high
The situation is,4.0,formal_high_emotion,catastrophic,24769,-1.1110990047454834,-1.111100673675537,1.6689300537109375e-06,pipeline,formal,high
The situation is,4.0,formal_high_emotion,triumphant,15511,-6.298588752746582,-6.298599720001221,1.0967254638671875e-05,pipeline,formal,high
The situation is,4.0,casual_low_emotion,yeah,12191,-5.949740409851074,-5.949758529663086,1.811981201171875e-05,pipeline,casual,low
The situation is,4.0,casual_low_emotion,okay,10989,-0.13989391922950745,-0.139857679605484,-3.62396240234375e-05,pipeline,casual,low
The situation is,4.0,casual_low_emotion,kinda,21775,-1.6276636123657227,-1.6276700496673584,6.4373016357421875e-06,pipeline,casual,low
The situation is,4.0,casual_low_emotion,basically,8087,-1.2645416259765625,-1.2645151615142822,-2.6464462280273438e-05,pipeline,casual,low
The situation is,4.0,casual_low_emotion,anyway,8668,-2.0300912857055664,-2.0300707817077637,-2.0503997802734375e-05,pipeline,casual,low
The situation is,4.0,casual_low_emotion,whatever,5193,-7.15435791015625,-7.154359340667725,1.430511474609375e-06,pipeline,casual,low
The situation is,4.0,casual_low_emotion,guess,5310,-2.4486963748931885,-2.4486775398254395,-1.8835067749023438e-05,pipeline,casual,low
The situation is,4.0,casual_low_emotion,stuff,4269,-6.041126251220703,-6.041114807128906,-1.1444091796875e-05,pipeline,casual,low
The situation is,4.0,casual_high_emotion,OMG,21978,-1.6249631643295288,-1.6249549388885498,-8.225440979003906e-06,pipeline,casual,high
The situation is,4.0,casual_high_emotion,totally,7110,1.11356782913208,1.113581657409668,-1.3828277587890625e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,literally,8642,0.3298764228820801,0.32985711097717285,1.9311904907226562e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,seriously,7580,0.14955973625183105,0.1495804488658905,-2.0712614059448242e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,honestly,14483,-1.8231608867645264,-1.8231734037399292,1.2516975402832031e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,really,1196,3.9268054962158203,3.9268295764923096,-2.4080276489257812e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,absolutely,6270,0.909381628036499,0.9093612432479858,2.0384788513183594e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,incredibly,9301,1.370343565940857,1.3703346252441406,8.940696716308594e-06,pipeline,casual,high
My opinion on this is,-4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,pipeline,formal,low
My opinion on this is,-4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,pipeline,formal,high
My opinion on this is,-4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,pipeline,casual,low
My opinion on this is,-4.0,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,pipeline,casual,high
My opinion on this is,-4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,pipeline,casual,high
My opinion on this is,0.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,pipeline,formal,low
My opinion on this is,0.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,pipeline,formal,high
My opinion on this is,0.0,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,pipeline,formal,high
My opinion on this is,0.0,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,pipeline,casual,low
My opinion on this is,0.0,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,pipeline,casual,high
My opinion on this is,0.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,pipeline,casual,high
My opinion on this is,1.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,pipeline,formal,high
My opinion on this is,1.0,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,pipeline,casual,high
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,pipeline,formal,low
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,pipeline,formal,high
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,pipeline,casual,low
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,pipeline,casual,high
It seems to me that,-4.0,formal_low_emotion,perhaps,4153,-2.021841287612915,-2.021848440170288,7.152557373046875e-06,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,may,754,-4.966974258422852,-4.966970920562744,-3.337860107421875e-06,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,however,2480,-4.490780830383301,-4.490779876708984,-9.5367431640625e-07,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,therefore,4320,-6.451192378997803,-6.451186656951904,-5.7220458984375e-06,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,consequently,23995,-7.577539443969727,-7.577548027038574,8.58306884765625e-06,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,moreover,541,-2.21053409576416,-2.210540771484375,6.67572021484375e-06,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,accordingly,17159,-9.591402053833008,-9.591421127319336,1.9073486328125e-05,pipeline,formal,low
It seems to me that,-4.0,formal_low_emotion,furthermore,2134,-5.530407905578613,-5.53042459487915,1.6689300537109375e-05,pipeline,formal,low
It seems to me that,-4.0,formal_high_emotion,profoundly,29160,-8.294210433959961,-8.294178009033203,-3.24249267578125e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,devastated,27668,-11.011919021606445,-11.011892318725586,-2.6702880859375e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,magnificent,16773,-9.34764575958252,-9.347652435302734,6.67572021484375e-06,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,appalling,573,-4.520756721496582,-4.520817756652832,6.103515625e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,extraordinary,10035,-6.209607124328613,-6.20956563949585,-4.1484832763671875e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,overwhelming,11734,-7.02634334564209,-7.026409149169922,6.580352783203125e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,catastrophic,24769,-7.815976142883301,-7.815947532653809,-2.86102294921875e-05,pipeline,formal,high
It seems to me that,-4.0,formal_high_emotion,triumphant,15511,-7.291590690612793,-7.291601181030273,1.049041748046875e-05,pipeline,formal,high
It seems to me that,-4.0,casual_low_emotion,yeah,12191,-6.12023401260376,-6.120282173156738,4.8160552978515625e-05,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,okay,10989,-6.564785003662109,-6.564785957336426,9.5367431640625e-07,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,kinda,21775,-6.989835262298584,-6.989842414855957,7.152557373046875e-06,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,basically,8087,-7.192916393280029,-7.1929497718811035,3.337860107421875e-05,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,anyway,8668,-3.6882996559143066,-3.6882853507995605,-1.430511474609375e-05,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,whatever,5193,-1.9221370220184326,-1.9221572875976562,2.0265579223632812e-05,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,guess,5310,-10.813814163208008,-10.813848495483398,3.4332275390625e-05,pipeline,casual,low
It seems to me that,-4.0,casual_low_emotion,stuff,4269,-6.9699530601501465,-6.969966888427734,1.3828277587890625e-05,pipeline,casual,low
It seems to me that,-4.0,casual_high_emotion,OMG,21978,-5.621399879455566,-5.621413230895996,1.33514404296875e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,totally,7110,-7.296863555908203,-7.296827793121338,-3.5762786865234375e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,literally,8642,-6.1322479248046875,-6.132267951965332,2.002716064453125e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,seriously,7580,-7.75900936126709,-7.758991241455078,-1.811981201171875e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,honestly,14483,-4.219250679016113,-4.219243049621582,-7.62939453125e-06,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,really,1196,-4.764564037322998,-4.76451301574707,-5.1021575927734375e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,absolutely,6270,-6.861207008361816,-6.861181259155273,-2.574920654296875e-05,pipeline,casual,high
It seems to me that,-4.0,casual_high_emotion,incredibly,9301,-6.716439247131348,-6.716452598571777,1.33514404296875e-05,pipeline,casual,high
It seems to me that,0.0,formal_low_emotion,perhaps,4153,-2.0218448638916016,-2.021848440170288,3.5762786865234375e-06,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,may,754,-4.966967582702637,-4.966970920562744,3.337860107421875e-06,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,however,2480,-4.490780353546143,-4.490779876708984,-4.76837158203125e-07,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,therefore,4320,-6.451189994812012,-6.451186656951904,-3.337860107421875e-06,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,consequently,23995,-7.577542781829834,-7.577548027038574,5.245208740234375e-06,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,moreover,541,-2.2105398178100586,-2.210540771484375,9.5367431640625e-07,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,accordingly,17159,-9.591414451599121,-9.591421127319336,6.67572021484375e-06,pipeline,formal,low
It seems to me that,0.0,formal_low_emotion,furthermore,2134,-5.5304179191589355,-5.53042459487915,6.67572021484375e-06,pipeline,formal,low
It seems to me that,0.0,formal_high_emotion,profoundly,29160,-8.294184684753418,-8.294178009033203,-6.67572021484375e-06,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,devastated,27668,-11.011899948120117,-11.011892318725586,-7.62939453125e-06,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,magnificent,16773,-9.347650527954102,-9.347652435302734,1.9073486328125e-06,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,appalling,573,-4.520803928375244,-4.520817756652832,1.3828277587890625e-05,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,extraordinary,10035,-6.20957088470459,-6.20956563949585,-5.245208740234375e-06,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,overwhelming,11734,-7.026392936706543,-7.026409149169922,1.621246337890625e-05,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,catastrophic,24769,-7.815952301025391,-7.815947532653809,-4.76837158203125e-06,pipeline,formal,high
It seems to me that,0.0,formal_high_emotion,triumphant,15511,-7.291595458984375,-7.291601181030273,5.7220458984375e-06,pipeline,formal,high
It seems to me that,0.0,casual_low_emotion,yeah,12191,-6.120270729064941,-6.120282173156738,1.1444091796875e-05,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,okay,10989,-6.564788341522217,-6.564785957336426,-2.384185791015625e-06,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,kinda,21775,-6.989842891693115,-6.989842414855957,-4.76837158203125e-07,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,basically,8087,-7.192941665649414,-7.1929497718811035,8.106231689453125e-06,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,anyway,8668,-3.688289165496826,-3.6882853507995605,-3.814697265625e-06,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,whatever,5193,-1.9221515655517578,-1.9221572875976562,5.7220458984375e-06,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,guess,5310,-10.813843727111816,-10.813848495483398,4.76837158203125e-06,pipeline,casual,low
It seems to me that,0.0,casual_low_emotion,stuff,4269,-6.969961166381836,-6.969966888427734,5.7220458984375e-06,pipeline,casual,low
It seems to me that,0.0,casual_high_emotion,OMG,21978,-5.621408939361572,-5.621413230895996,4.291534423828125e-06,pipeline,casual,high
It seems to me that,0.0,casual_high_emotion,totally,7110,-7.296833038330078,-7.296827793121338,-5.245208740234375e-06,pipeline,casual,high
