prompt,clamp_value,word_category,word,token_id,logit_value,target_features
It seems to me that,0.0,casual_high_emotion,OMG,21978,-5.621527671813965,[4022]
It seems to me that,0.0,casual_high_emotion,totally,7110,-7.296832084655762,[4022]
It seems to me that,0.0,casual_high_emotion,literally,8642,-6.132306098937988,[4022]
It seems to me that,0.0,casual_high_emotion,seriously,7580,-7.759003639221191,[4022]
It seems to me that,0.0,casual_high_emotion,honestly,14483,-4.219250202178955,[4022]
It seems to me that,0.0,casual_high_emotion,really,1196,-4.764566898345947,[4022]
It seems to me that,0.0,casual_high_emotion,absolutely,6270,-6.861176490783691,[4022]
It seems to me that,0.0,casual_high_emotion,incredibly,9301,-6.716458320617676,[4022]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.0220139026641846,[4022]
It seems to me that,4.0,formal_low_emotion,may,754,-4.967097282409668,[4022]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.491039276123047,[4022]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.4513349533081055,[4022]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.5777587890625,[4022]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.210536479949951,[4022]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591644287109375,[4022]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.530404567718506,[4022]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294301986694336,[4022]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011922836303711,[4022]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347625732421875,[4022]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.52097225189209,[4022]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.20970344543457,[4022]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026614189147949,[4022]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.816123962402344,[4022]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291399002075195,[4022]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120370864868164,[4022]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564815521240234,[4022]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.990035533905029,[4022]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.192946434020996,[4022]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.688184976577759,[4022]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.922029972076416,[4022]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813858032226562,[4022]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.969979763031006,[4022]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.6210832595825195,[4022]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.2968363761901855,[4022]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132185459136963,[4022]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.758945465087891,[4022]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219211578369141,[4022]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.764377117156982,[4022]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861244201660156,[4022]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716477394104004,[4022]
The best approach would be,-4.0,formal_low_emotion,perhaps,4153,-2.633070945739746,[4022]
The best approach would be,-4.0,formal_low_emotion,may,754,-5.633543968200684,[4022]
The best approach would be,-4.0,formal_low_emotion,however,2480,-4.395620346069336,[4022]
The best approach would be,-4.0,formal_low_emotion,therefore,4320,-4.261281967163086,[4022]
The best approach would be,-4.0,formal_low_emotion,consequently,23995,-8.17953109741211,[4022]
The best approach would be,-4.0,formal_low_emotion,moreover,541,-3.1685993671417236,[4022]
The best approach would be,-4.0,formal_low_emotion,accordingly,17159,-7.918715476989746,[4022]
The best approach would be,-4.0,formal_low_emotion,furthermore,2134,-3.87727427482605,[4022]
The best approach would be,-4.0,formal_high_emotion,profoundly,29160,-12.649702072143555,[4022]
The best approach would be,-4.0,formal_high_emotion,devastated,27668,-11.786137580871582,[4022]
The best approach would be,-4.0,formal_high_emotion,magnificent,16773,-10.786190032958984,[4022]
The best approach would be,-4.0,formal_high_emotion,appalling,573,-4.262635231018066,[4022]
The best approach would be,-4.0,formal_high_emotion,extraordinary,10035,-8.894338607788086,[4022]
The best approach would be,-4.0,formal_high_emotion,overwhelming,11734,-5.394350528717041,[4022]
The best approach would be,-4.0,formal_high_emotion,catastrophic,24769,-9.787059783935547,[4022]
The best approach would be,-4.0,formal_high_emotion,triumphant,15511,-9.73884391784668,[4022]
The best approach would be,-4.0,casual_low_emotion,yeah,12191,-6.399553298950195,[4022]
The best approach would be,-4.0,casual_low_emotion,okay,10989,-6.8950090408325195,[4022]
The best approach would be,-4.0,casual_low_emotion,kinda,21775,-4.753301620483398,[4022]
The best approach would be,-4.0,casual_low_emotion,basically,8087,-1.9838593006134033,[4022]
The best approach would be,-4.0,casual_low_emotion,anyway,8668,-3.9825053215026855,[4022]
The best approach would be,-4.0,casual_low_emotion,whatever,5193,-3.5525524616241455,[4022]
The best approach would be,-4.0,casual_low_emotion,guess,5310,-8.071629524230957,[4022]
The best approach would be,-4.0,casual_low_emotion,stuff,4269,-6.817318916320801,[4022]
The best approach would be,-4.0,casual_high_emotion,OMG,21978,-6.211234092712402,[4022]
The best approach would be,-4.0,casual_high_emotion,totally,7110,-3.873641014099121,[4022]
The best approach would be,-4.0,casual_high_emotion,literally,8642,-2.065495491027832,[4022]
The best approach would be,-4.0,casual_high_emotion,seriously,7580,-7.174289226531982,[4022]
The best approach would be,-4.0,casual_high_emotion,honestly,14483,-3.3638181686401367,[4022]
The best approach would be,-4.0,casual_high_emotion,really,1196,-2.4607717990875244,[4022]
The best approach would be,-4.0,casual_high_emotion,absolutely,6270,-4.405109882354736,[4022]
The best approach would be,-4.0,casual_high_emotion,incredibly,9301,-8.790923118591309,[4022]
The best approach would be,0.0,formal_low_emotion,perhaps,4153,-2.633871555328369,[4022]
The best approach would be,0.0,formal_low_emotion,may,754,-5.634155750274658,[4022]
The best approach would be,0.0,formal_low_emotion,however,2480,-4.395833969116211,[4022]
The best approach would be,0.0,formal_low_emotion,therefore,4320,-4.261740207672119,[4022]
The best approach would be,0.0,formal_low_emotion,consequently,23995,-8.180108070373535,[4022]
The best approach would be,0.0,formal_low_emotion,moreover,541,-3.168020725250244,[4022]
The best approach would be,0.0,formal_low_emotion,accordingly,17159,-7.918654441833496,[4022]
The best approach would be,0.0,formal_low_emotion,furthermore,2134,-3.875579595565796,[4022]
The best approach would be,0.0,formal_high_emotion,profoundly,29160,-12.648860931396484,[4022]
The best approach would be,0.0,formal_high_emotion,devastated,27668,-11.786389350891113,[4022]
The best approach would be,0.0,formal_high_emotion,magnificent,16773,-10.788113594055176,[4022]
The best approach would be,0.0,formal_high_emotion,appalling,573,-4.261090278625488,[4022]
The best approach would be,0.0,formal_high_emotion,extraordinary,10035,-8.895813941955566,[4022]
The best approach would be,0.0,formal_high_emotion,overwhelming,11734,-5.396427154541016,[4022]
The best approach would be,0.0,formal_high_emotion,catastrophic,24769,-9.787755012512207,[4022]
The best approach would be,0.0,formal_high_emotion,triumphant,15511,-9.740066528320312,[4022]
The best approach would be,0.0,casual_low_emotion,yeah,12191,-6.400538921356201,[4022]
The best approach would be,0.0,casual_low_emotion,okay,10989,-6.896270751953125,[4022]
The best approach would be,0.0,casual_low_emotion,kinda,21775,-4.75316047668457,[4022]
The best approach would be,0.0,casual_low_emotion,basically,8087,-1.9836963415145874,[4022]
The best approach would be,0.0,casual_low_emotion,anyway,8668,-3.983173370361328,[4022]
The best approach would be,0.0,casual_low_emotion,whatever,5193,-3.552517890930176,[4022]
The best approach would be,0.0,casual_low_emotion,guess,5310,-8.07271671295166,[4022]
The best approach would be,0.0,casual_low_emotion,stuff,4269,-6.817244052886963,[4022]
The best approach would be,0.0,casual_high_emotion,OMG,21978,-6.210234642028809,[4022]
The best approach would be,0.0,casual_high_emotion,totally,7110,-3.873385429382324,[4022]
The best approach would be,0.0,casual_high_emotion,literally,8642,-2.0673913955688477,[4022]
The best approach would be,0.0,casual_high_emotion,seriously,7580,-7.173673629760742,[4022]
The best approach would be,0.0,casual_high_emotion,honestly,14483,-3.3653202056884766,[4022]
The best approach would be,0.0,casual_high_emotion,really,1196,-2.4606223106384277,[4022]
The best approach would be,0.0,casual_high_emotion,absolutely,6270,-4.405678749084473,[4022]
The best approach would be,0.0,casual_high_emotion,incredibly,9301,-8.792084693908691,[4022]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6344499588012695,[4022]
The best approach would be,4.0,formal_low_emotion,may,754,-5.634666919708252,[4022]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395567893981934,[4022]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.263968467712402,[4022]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.181007385253906,[4022]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1681807041168213,[4022]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918768882751465,[4022]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8742623329162598,[4022]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.649299621582031,[4022]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.787025451660156,[4022]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.79039192199707,[4022]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.260625839233398,[4022]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.897550582885742,[4022]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.398204803466797,[4022]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.790319442749023,[4022]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740318298339844,[4022]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.402232646942139,[4022]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.8980865478515625,[4022]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.753076553344727,[4022]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9830868244171143,[4022]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.983746290206909,[4022]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.553145170211792,[4022]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.073366165161133,[4022]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.81685733795166,[4022]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210145950317383,[4022]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8725950717926025,[4022]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0679218769073486,[4022]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.173365116119385,[4022]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.366481304168701,[4022]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4600095748901367,[4022]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.406556129455566,[4022]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.793771743774414,[4022]
