prompt,clamp_value,word_category,word,token_id,logit_value,baseline_logit,logit_difference,baseline_type,formality,emotion
The situation is,1.0,formal_low_emotion,may,754,0.1397370994091034,0.1397370994091034,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,however,2480,0.18501636385917664,0.18501636385917664,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,therefore,4320,-1.0305018424987793,-1.0305018424987793,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,consequently,23995,-3.9954416751861572,-3.9954416751861572,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,moreover,541,2.6562626361846924,2.6562626361846924,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,accordingly,17159,-5.582033157348633,-5.582033157348633,0.0,pipeline,formal,low
The situation is,1.0,formal_low_emotion,furthermore,2134,4.211295127868652,4.211295127868652,0.0,pipeline,formal,low
The situation is,1.0,formal_high_emotion,profoundly,29160,-4.748511791229248,-4.748511791229248,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,devastated,27668,-3.724219799041748,-3.724219799041748,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,magnificent,16773,-6.091681957244873,-6.091681957244873,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,appalling,573,-0.3455497622489929,-0.3455497622489929,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,extraordinary,10035,-0.2890723943710327,-0.2890723943710327,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,overwhelming,11734,0.3397325277328491,0.3397325277328491,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,catastrophic,24769,-1.111100673675537,-1.111100673675537,0.0,pipeline,formal,high
The situation is,1.0,formal_high_emotion,triumphant,15511,-6.298599720001221,-6.298599720001221,0.0,pipeline,formal,high
The situation is,1.0,casual_low_emotion,yeah,12191,-5.949758529663086,-5.949758529663086,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,okay,10989,-0.139857679605484,-0.139857679605484,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,kinda,21775,-1.6276700496673584,-1.6276700496673584,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,basically,8087,-1.2645151615142822,-1.2645151615142822,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,anyway,8668,-2.0300707817077637,-2.0300707817077637,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,whatever,5193,-7.154359340667725,-7.154359340667725,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,guess,5310,-2.4486775398254395,-2.4486775398254395,0.0,pipeline,casual,low
The situation is,1.0,casual_low_emotion,stuff,4269,-6.041114807128906,-6.041114807128906,0.0,pipeline,casual,low
The situation is,1.0,casual_high_emotion,OMG,21978,-1.6249549388885498,-1.6249549388885498,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,totally,7110,1.113581657409668,1.113581657409668,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,literally,8642,0.32985711097717285,0.32985711097717285,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,seriously,7580,0.1495804488658905,0.1495804488658905,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,honestly,14483,-1.8231734037399292,-1.8231734037399292,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,really,1196,3.9268295764923096,3.9268295764923096,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,absolutely,6270,0.9093612432479858,0.9093612432479858,0.0,pipeline,casual,high
The situation is,1.0,casual_high_emotion,incredibly,9301,1.3703346252441406,1.3703346252441406,0.0,pipeline,casual,high
The situation is,4.0,formal_low_emotion,perhaps,4153,0.4628326892852783,0.45963501930236816,0.0031976699829101562,pipeline,formal,low
The situation is,4.0,formal_low_emotion,may,754,0.14051523804664612,0.1397370994091034,0.0007781386375427246,pipeline,formal,low
The situation is,4.0,formal_low_emotion,however,2480,0.19213470816612244,0.18501636385917664,0.007118344306945801,pipeline,formal,low
The situation is,4.0,formal_low_emotion,therefore,4320,-1.0143952369689941,-1.0305018424987793,0.016106605529785156,pipeline,formal,low
The situation is,4.0,formal_low_emotion,consequently,23995,-3.9811573028564453,-3.9954416751861572,0.014284372329711914,pipeline,formal,low
The situation is,4.0,formal_low_emotion,moreover,541,2.6606359481811523,2.6562626361846924,0.004373311996459961,pipeline,formal,low
The situation is,4.0,formal_low_emotion,accordingly,17159,-5.563076496124268,-5.582033157348633,0.018956661224365234,pipeline,formal,low
The situation is,4.0,formal_low_emotion,furthermore,2134,4.223536014556885,4.211295127868652,0.012240886688232422,pipeline,formal,low
The situation is,4.0,formal_high_emotion,profoundly,29160,-4.739078521728516,-4.748511791229248,0.009433269500732422,pipeline,formal,high
The situation is,4.0,formal_high_emotion,devastated,27668,-3.71665096282959,-3.724219799041748,0.007568836212158203,pipeline,formal,high
The situation is,4.0,formal_high_emotion,magnificent,16773,-6.086584091186523,-6.091681957244873,0.005097866058349609,pipeline,formal,high
The situation is,4.0,formal_high_emotion,appalling,573,-0.3328379988670349,-0.3455497622489929,0.012711763381958008,pipeline,formal,high
The situation is,4.0,formal_high_emotion,extraordinary,10035,-0.2805480360984802,-0.2890723943710327,0.00852435827255249,pipeline,formal,high
The situation is,4.0,formal_high_emotion,overwhelming,11734,0.35086631774902344,0.3397325277328491,0.011133790016174316,pipeline,formal,high
The situation is,4.0,formal_high_emotion,catastrophic,24769,-1.0980623960494995,-1.111100673675537,0.013038277626037598,pipeline,formal,high
The situation is,4.0,formal_high_emotion,triumphant,15511,-6.290909767150879,-6.298599720001221,0.007689952850341797,pipeline,formal,high
The situation is,4.0,casual_low_emotion,yeah,12191,-5.947887420654297,-5.949758529663086,0.0018711090087890625,pipeline,casual,low
The situation is,4.0,casual_low_emotion,okay,10989,-0.13601014018058777,-0.139857679605484,0.0038475394248962402,pipeline,casual,low
The situation is,4.0,casual_low_emotion,kinda,21775,-1.6239216327667236,-1.6276700496673584,0.0037484169006347656,pipeline,casual,low
The situation is,4.0,casual_low_emotion,basically,8087,-1.2535450458526611,-1.2645151615142822,0.010970115661621094,pipeline,casual,low
The situation is,4.0,casual_low_emotion,anyway,8668,-2.024813652038574,-2.0300707817077637,0.005257129669189453,pipeline,casual,low
The situation is,4.0,casual_low_emotion,whatever,5193,-7.159708023071289,-7.154359340667725,-0.005348682403564453,pipeline,casual,low
The situation is,4.0,casual_low_emotion,guess,5310,-2.4422659873962402,-2.4486775398254395,0.006411552429199219,pipeline,casual,low
The situation is,4.0,casual_low_emotion,stuff,4269,-6.0326337814331055,-6.041114807128906,0.008481025695800781,pipeline,casual,low
The situation is,4.0,casual_high_emotion,OMG,21978,-1.6208150386810303,-1.6249549388885498,0.004139900207519531,pipeline,casual,high
The situation is,4.0,casual_high_emotion,totally,7110,1.126035451889038,1.113581657409668,0.012453794479370117,pipeline,casual,high
The situation is,4.0,casual_high_emotion,literally,8642,0.3410675525665283,0.32985711097717285,0.011210441589355469,pipeline,casual,high
The situation is,4.0,casual_high_emotion,seriously,7580,0.1496429145336151,0.1495804488658905,6.246566772460938e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,honestly,14483,-1.8088300228118896,-1.8231734037399292,0.01434338092803955,pipeline,casual,high
The situation is,4.0,casual_high_emotion,really,1196,3.933192253112793,3.9268295764923096,0.0063626766204833984,pipeline,casual,high
The situation is,4.0,casual_high_emotion,absolutely,6270,0.9226509928703308,0.9093612432479858,0.01328974962234497,pipeline,casual,high
The situation is,4.0,casual_high_emotion,incredibly,9301,1.378103494644165,1.3703346252441406,0.007768869400024414,pipeline,casual,high
The situation is,15.0,formal_low_emotion,perhaps,4153,0.4676405191421509,0.45963501930236816,0.008005499839782715,pipeline,formal,low
The situation is,15.0,formal_low_emotion,may,754,0.153681218624115,0.1397370994091034,0.013944119215011597,pipeline,formal,low
The situation is,15.0,formal_low_emotion,however,2480,0.20075613260269165,0.18501636385917664,0.015739768743515015,pipeline,formal,low
The situation is,15.0,formal_low_emotion,therefore,4320,-1.0079267024993896,-1.0305018424987793,0.02257513999938965,pipeline,formal,low
The situation is,15.0,formal_low_emotion,consequently,23995,-3.960542917251587,-3.9954416751861572,0.03489875793457031,pipeline,formal,low
The situation is,15.0,formal_low_emotion,moreover,541,2.6714820861816406,2.6562626361846924,0.015219449996948242,pipeline,formal,low
The situation is,15.0,formal_low_emotion,accordingly,17159,-5.541057586669922,-5.582033157348633,0.04097557067871094,pipeline,formal,low
The situation is,15.0,formal_low_emotion,furthermore,2134,4.242606163024902,4.211295127868652,0.03131103515625,pipeline,formal,low
The situation is,15.0,formal_high_emotion,profoundly,29160,-4.7314133644104,-4.748511791229248,0.017098426818847656,pipeline,formal,high
The situation is,15.0,formal_high_emotion,devastated,27668,-3.7081589698791504,-3.724219799041748,0.016060829162597656,pipeline,formal,high
The situation is,15.0,formal_high_emotion,magnificent,16773,-6.086413383483887,-6.091681957244873,0.005268573760986328,pipeline,formal,high
The situation is,15.0,formal_high_emotion,appalling,573,-0.32081252336502075,-0.3455497622489929,0.024737238883972168,pipeline,formal,high
The situation is,15.0,formal_high_emotion,extraordinary,10035,-0.2773377299308777,-0.2890723943710327,0.01173466444015503,pipeline,formal,high
The situation is,15.0,formal_high_emotion,overwhelming,11734,0.36077696084976196,0.3397325277328491,0.021044433116912842,pipeline,formal,high
The situation is,15.0,formal_high_emotion,catastrophic,24769,-1.0833642482757568,-1.111100673675537,0.027736425399780273,pipeline,formal,high
The situation is,15.0,formal_high_emotion,triumphant,15511,-6.287134647369385,-6.298599720001221,0.011465072631835938,pipeline,formal,high
The situation is,15.0,casual_low_emotion,yeah,12191,-5.941412925720215,-5.949758529663086,0.008345603942871094,pipeline,casual,low
The situation is,15.0,casual_low_emotion,okay,10989,-0.13655146956443787,-0.139857679605484,0.0033062100410461426,pipeline,casual,low
The situation is,15.0,casual_low_emotion,kinda,21775,-1.6151857376098633,-1.6276700496673584,0.012484312057495117,pipeline,casual,low
The situation is,15.0,casual_low_emotion,basically,8087,-1.2385814189910889,-1.2645151615142822,0.02593374252319336,pipeline,casual,low
The situation is,15.0,casual_low_emotion,anyway,8668,-2.0157408714294434,-2.0300707817077637,0.014329910278320312,pipeline,casual,low
The situation is,15.0,casual_low_emotion,whatever,5193,-7.166983127593994,-7.154359340667725,-0.012623786926269531,pipeline,casual,low
The situation is,15.0,casual_low_emotion,guess,5310,-2.438546657562256,-2.4486775398254395,0.010130882263183594,pipeline,casual,low
The situation is,15.0,casual_low_emotion,stuff,4269,-6.027653217315674,-6.041114807128906,0.013461589813232422,pipeline,casual,low
The situation is,15.0,casual_high_emotion,OMG,21978,-1.6108057498931885,-1.6249549388885498,0.014149188995361328,pipeline,casual,high
The situation is,15.0,casual_high_emotion,totally,7110,1.1316159963607788,1.113581657409668,0.01803433895111084,pipeline,casual,high
The situation is,15.0,casual_high_emotion,literally,8642,0.35259246826171875,0.32985711097717285,0.0227353572845459,pipeline,casual,high
The situation is,15.0,casual_high_emotion,seriously,7580,0.15699845552444458,0.1495804488658905,0.007418006658554077,pipeline,casual,high
The situation is,15.0,casual_high_emotion,honestly,14483,-1.8028677701950073,-1.8231734037399292,0.020305633544921875,pipeline,casual,high
The situation is,15.0,casual_high_emotion,really,1196,3.9410476684570312,3.9268295764923096,0.01421809196472168,pipeline,casual,high
The situation is,15.0,casual_high_emotion,absolutely,6270,0.9263944625854492,0.9093612432479858,0.01703321933746338,pipeline,casual,high
The situation is,15.0,casual_high_emotion,incredibly,9301,1.3845601081848145,1.3703346252441406,0.014225482940673828,pipeline,casual,high
My opinion on this is,-15.0,formal_low_emotion,perhaps,4153,-0.6563965082168579,-0.6530513763427734,-0.0033451318740844727,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,may,754,-1.0873959064483643,-1.0665335655212402,-0.020862340927124023,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,however,2480,0.3908029794692993,0.27894127368927,0.1118617057800293,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,therefore,4320,-1.9059573411941528,-1.493159532546997,-0.41279780864715576,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,consequently,23995,-5.871809005737305,-5.66140079498291,-0.21040821075439453,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,moreover,541,2.1270053386688232,2.185621976852417,-0.05861663818359375,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,accordingly,17159,-5.191069602966309,-5.066076278686523,-0.12499332427978516,pipeline,formal,low
My opinion on this is,-15.0,formal_low_emotion,furthermore,2134,1.689178466796875,1.6190004348754883,0.07017803192138672,pipeline,formal,low
My opinion on this is,-15.0,formal_high_emotion,profoundly,29160,-3.4728565216064453,-3.5843353271484375,0.11147880554199219,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,devastated,27668,-5.961245536804199,-6.053213596343994,0.09196805953979492,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,magnificent,16773,-7.764589309692383,-7.636904239654541,-0.1276850700378418,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,appalling,573,-2.356221914291382,-2.1583240032196045,-0.19789791107177734,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,extraordinary,10035,-6.207209587097168,-6.540251731872559,0.3330421447753906,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,overwhelming,11734,-2.2704033851623535,-2.524343252182007,0.2539398670196533,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,catastrophic,24769,-8.598031044006348,-8.417057991027832,-0.18097305297851562,pipeline,formal,high
My opinion on this is,-15.0,formal_high_emotion,triumphant,15511,-6.975988864898682,-7.073696136474609,0.09770727157592773,pipeline,formal,high
My opinion on this is,-15.0,casual_low_emotion,yeah,12191,-2.328949213027954,-1.9917230606079102,-0.33722615242004395,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,okay,10989,2.467014789581299,2.4675450325012207,-0.000530242919921875,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,kinda,21775,1.9117822647094727,2.370185136795044,-0.4584028720855713,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,basically,8087,2.767775058746338,3.003045082092285,-0.23527002334594727,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,anyway,8668,-0.975550651550293,-0.7723385691642761,-0.20321208238601685,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,whatever,5193,-0.746304988861084,-0.5858461856842041,-0.16045880317687988,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,guess,5310,-1.0129115581512451,-0.9407533407211304,-0.07215821743011475,pipeline,casual,low
My opinion on this is,-15.0,casual_low_emotion,stuff,4269,-4.207571983337402,-4.390328407287598,0.1827564239501953,pipeline,casual,low
My opinion on this is,-15.0,casual_high_emotion,OMG,21978,-4.706395626068115,-4.685068130493164,-0.021327495574951172,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,totally,7110,3.3477115631103516,3.8451995849609375,-0.49748802185058594,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,literally,8642,-1.3585071563720703,-1.328357219696045,-0.03014993667602539,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,seriously,7580,-0.45713484287261963,-0.6703555583953857,0.2132207155227661,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,honestly,14483,0.858345627784729,1.4642746448516846,-0.6059290170669556,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,really,1196,3.0072684288024902,3.1145431995391846,-0.10727477073669434,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,absolutely,6270,-0.9051753878593445,-0.4787575602531433,-0.42641782760620117,pipeline,casual,high
My opinion on this is,-15.0,casual_high_emotion,incredibly,9301,-2.1147780418395996,-2.0418953895568848,-0.07288265228271484,pipeline,casual,high
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6436511874198914,-0.6530513763427734,0.00940018892288208,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,may,754,-1.06171715259552,-1.0665335655212402,0.004816412925720215,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,however,2480,0.2829335331916809,0.27894127368927,0.003992259502410889,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.4863229990005493,-1.493159532546997,0.006836533546447754,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.65050745010376,-5.66140079498291,0.01089334487915039,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.1936233043670654,2.185621976852417,0.008001327514648438,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.0506911277771,-5.066076278686523,0.015385150909423828,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6312264204025269,1.6190004348754883,0.012225985527038574,pipeline,formal,low
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.569150924682617,-3.5843353271484375,0.015184402465820312,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.047030925750732,-6.053213596343994,0.006182670593261719,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.629154205322266,-7.636904239654541,0.007750034332275391,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1476399898529053,-2.1583240032196045,0.010684013366699219,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.532558917999268,-6.540251731872559,0.007692813873291016,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.5148563385009766,-2.524343252182007,0.009486913681030273,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.406277656555176,-8.417057991027832,0.01078033447265625,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.071985244750977,-7.073696136474609,0.0017108917236328125,pipeline,formal,high
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9811909198760986,-1.9917230606079102,0.010532140731811523,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4799728393554688,2.4675450325012207,0.012427806854248047,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.380166530609131,2.370185136795044,0.009981393814086914,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.018831729888916,3.003045082092285,0.01578664779663086,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7638177275657654,-0.7723385691642761,0.008520841598510742,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5869803428649902,-0.5858461856842041,-0.0011341571807861328,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9258691072463989,-0.9407533407211304,0.014884233474731445,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.378940582275391,-4.390328407287598,0.011387825012207031,pipeline,casual,low
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.682613372802734,-4.685068130493164,0.0024547576904296875,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.857572078704834,3.8451995849609375,0.012372493743896484,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.3223659992218018,-1.328357219696045,0.005991220474243164,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6592888832092285,-0.6703555583953857,0.011066675186157227,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4807173013687134,1.4642746448516846,0.01644265651702881,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1209418773651123,3.1145431995391846,0.006398677825927734,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.46674782037734985,-0.4787575602531433,0.012009739875793457,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.033827781677246,-2.0418953895568848,0.008067607879638672,pipeline,casual,high
My opinion on this is,1.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,pipeline,formal,low
My opinion on this is,1.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,pipeline,formal,high
My opinion on this is,1.0,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,pipeline,formal,high
My opinion on this is,1.0,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,pipeline,casual,low
My opinion on this is,1.0,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,pipeline,casual,high
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,pipeline,casual,high
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6436511874198914,-0.6530513763427734,0.00940018892288208,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,may,754,-1.06171715259552,-1.0665335655212402,0.004816412925720215,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,however,2480,0.2829335331916809,0.27894127368927,0.003992259502410889,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.4863229990005493,-1.493159532546997,0.006836533546447754,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.65050745010376,-5.66140079498291,0.01089334487915039,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.1936233043670654,2.185621976852417,0.008001327514648438,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.0506911277771,-5.066076278686523,0.015385150909423828,pipeline,formal,low
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6312264204025269,1.6190004348754883,0.012225985527038574,pipeline,formal,low
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.569150924682617,-3.5843353271484375,0.015184402465820312,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.047030925750732,-6.053213596343994,0.006182670593261719,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.629154205322266,-7.636904239654541,0.007750034332275391,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1476399898529053,-2.1583240032196045,0.010684013366699219,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.532558917999268,-6.540251731872559,0.007692813873291016,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.5148563385009766,-2.524343252182007,0.009486913681030273,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.406277656555176,-8.417057991027832,0.01078033447265625,pipeline,formal,high
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.071985244750977,-7.073696136474609,0.0017108917236328125,pipeline,formal,high
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9811909198760986,-1.9917230606079102,0.010532140731811523,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4799728393554688,2.4675450325012207,0.012427806854248047,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.380166530609131,2.370185136795044,0.009981393814086914,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.018831729888916,3.003045082092285,0.01578664779663086,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7638177275657654,-0.7723385691642761,0.008520841598510742,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5869803428649902,-0.5858461856842041,-0.0011341571807861328,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9258691072463989,-0.9407533407211304,0.014884233474731445,pipeline,casual,low
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.378940582275391,-4.390328407287598,0.011387825012207031,pipeline,casual,low
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.682613372802734,-4.685068130493164,0.0024547576904296875,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.857572078704834,3.8451995849609375,0.012372493743896484,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.3223659992218018,-1.328357219696045,0.005991220474243164,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6592888832092285,-0.6703555583953857,0.011066675186157227,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4807173013687134,1.4642746448516846,0.01644265651702881,pipeline,casual,high
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1209418773651123,3.1145431995391846,0.006398677825927734,pipeline,casual,high
