prompt,clamp_value,word_category,word,token_id,logit_value,target_features
My opinion on this is,4.0,formal_low_emotion,however,2480,0.2829335331916809,[2020]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.4863229990005493,[2020]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.65050745010376,[2020]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.1936233043670654,[2020]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.0506911277771,[2020]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6312264204025269,[2020]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.569150924682617,[2020]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.047030925750732,[2020]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.629154205322266,[2020]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1476399898529053,[2020]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.532558917999268,[2020]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.5148563385009766,[2020]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.406277656555176,[2020]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.071985244750977,[2020]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9811909198760986,[2020]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4799728393554688,[2020]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.380166530609131,[2020]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.018831729888916,[2020]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7638177275657654,[2020]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5869803428649902,[2020]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9258691072463989,[2020]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.378940582275391,[2020]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.682613372802734,[2020]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.857572078704834,[2020]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.3223659992218018,[2020]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6592888832092285,[2020]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4807173013687134,[2020]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1209418773651123,[2020]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.46674782037734985,[2020]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.033827781677246,[2020]
My opinion on this is,1.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[2020]
My opinion on this is,1.0,formal_low_emotion,may,754,-1.0665335655212402,[2020]
My opinion on this is,1.0,formal_low_emotion,however,2480,0.27894127368927,[2020]
My opinion on this is,1.0,formal_low_emotion,therefore,4320,-1.493159532546997,[2020]
My opinion on this is,1.0,formal_low_emotion,consequently,23995,-5.66140079498291,[2020]
My opinion on this is,1.0,formal_low_emotion,moreover,541,2.185621976852417,[2020]
My opinion on this is,1.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[2020]
My opinion on this is,1.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[2020]
My opinion on this is,1.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[2020]
My opinion on this is,1.0,formal_high_emotion,devastated,27668,-6.053213596343994,[2020]
My opinion on this is,1.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[2020]
My opinion on this is,1.0,formal_high_emotion,appalling,573,-2.1583240032196045,[2020]
My opinion on this is,1.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[2020]
My opinion on this is,1.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[2020]
My opinion on this is,1.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[2020]
My opinion on this is,1.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[2020]
My opinion on this is,1.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[2020]
My opinion on this is,1.0,casual_low_emotion,okay,10989,2.4675450325012207,[2020]
My opinion on this is,1.0,casual_low_emotion,kinda,21775,2.370185136795044,[2020]
My opinion on this is,1.0,casual_low_emotion,basically,8087,3.003045082092285,[2020]
My opinion on this is,1.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[2020]
My opinion on this is,1.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[2020]
My opinion on this is,1.0,casual_low_emotion,guess,5310,-0.9407533407211304,[2020]
My opinion on this is,1.0,casual_low_emotion,stuff,4269,-4.390328407287598,[2020]
My opinion on this is,1.0,casual_high_emotion,OMG,21978,-4.685068130493164,[2020]
My opinion on this is,1.0,casual_high_emotion,totally,7110,3.8451995849609375,[2020]
My opinion on this is,1.0,casual_high_emotion,literally,8642,-1.328357219696045,[2020]
My opinion on this is,1.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[2020]
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,[2020]
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,[2020]
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[2020]
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[2020]
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6436511874198914,[2020]
My opinion on this is,4.0,formal_low_emotion,may,754,-1.06171715259552,[2020]
My opinion on this is,4.0,formal_low_emotion,however,2480,0.2829335331916809,[2020]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.4863229990005493,[2020]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.65050745010376,[2020]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.1936233043670654,[2020]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.0506911277771,[2020]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6312264204025269,[2020]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.569150924682617,[2020]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.047030925750732,[2020]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.629154205322266,[2020]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1476399898529053,[2020]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.532558917999268,[2020]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.5148563385009766,[2020]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.406277656555176,[2020]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.071985244750977,[2020]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9811909198760986,[2020]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4799728393554688,[2020]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.380166530609131,[2020]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.018831729888916,[2020]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7638177275657654,[2020]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5869803428649902,[2020]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9258691072463989,[2020]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.378940582275391,[2020]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.682613372802734,[2020]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.857572078704834,[2020]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.3223659992218018,[2020]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6592888832092285,[2020]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4807173013687134,[2020]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1209418773651123,[2020]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.46674782037734985,[2020]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.033827781677246,[2020]
My opinion on this is,15.0,formal_low_emotion,perhaps,4153,-0.6290044784545898,[2020]
My opinion on this is,15.0,formal_low_emotion,may,754,-1.0440123081207275,[2020]
My opinion on this is,15.0,formal_low_emotion,however,2480,0.29672205448150635,[2020]
My opinion on this is,15.0,formal_low_emotion,therefore,4320,-1.4832136631011963,[2020]
My opinion on this is,15.0,formal_low_emotion,consequently,23995,-5.640361785888672,[2020]
My opinion on this is,15.0,formal_low_emotion,moreover,541,2.206141948699951,[2020]
My opinion on this is,15.0,formal_low_emotion,accordingly,17159,-5.026856899261475,[2020]
My opinion on this is,15.0,formal_low_emotion,furthermore,2134,1.6507928371429443,[2020]
My opinion on this is,15.0,formal_high_emotion,profoundly,29160,-3.547360420227051,[2020]
My opinion on this is,15.0,formal_high_emotion,devastated,27668,-6.031755447387695,[2020]
My opinion on this is,15.0,formal_high_emotion,magnificent,16773,-7.626501560211182,[2020]
My opinion on this is,15.0,formal_high_emotion,appalling,573,-2.1386067867279053,[2020]
My opinion on this is,15.0,formal_high_emotion,extraordinary,10035,-6.525670528411865,[2020]
My opinion on this is,15.0,formal_high_emotion,overwhelming,11734,-2.4990200996398926,[2020]
My opinion on this is,15.0,formal_high_emotion,catastrophic,24769,-8.395042419433594,[2020]
My opinion on this is,15.0,formal_high_emotion,triumphant,15511,-7.071937561035156,[2020]
My opinion on this is,15.0,casual_low_emotion,yeah,12191,-1.9690994024276733,[2020]
My opinion on this is,15.0,casual_low_emotion,okay,10989,2.5030159950256348,[2020]
My opinion on this is,15.0,casual_low_emotion,kinda,21775,2.405184268951416,[2020]
My opinion on this is,15.0,casual_low_emotion,basically,8087,3.0465519428253174,[2020]
My opinion on this is,15.0,casual_low_emotion,anyway,8668,-0.741676390171051,[2020]
My opinion on this is,15.0,casual_low_emotion,whatever,5193,-0.5794708728790283,[2020]
My opinion on this is,15.0,casual_low_emotion,guess,5310,-0.9113017320632935,[2020]
My opinion on this is,15.0,casual_low_emotion,stuff,4269,-4.359189510345459,[2020]
My opinion on this is,15.0,casual_high_emotion,OMG,21978,-4.682056427001953,[2020]
My opinion on this is,15.0,casual_high_emotion,totally,7110,3.868349552154541,[2020]
My opinion on this is,15.0,casual_high_emotion,literally,8642,-1.3105226755142212,[2020]
My opinion on this is,15.0,casual_high_emotion,seriously,7580,-0.6390681266784668,[2020]
My opinion on this is,15.0,casual_high_emotion,honestly,14483,1.4987024068832397,[2020]
My opinion on this is,15.0,casual_high_emotion,really,1196,3.137070655822754,[2020]
My opinion on this is,15.0,casual_high_emotion,absolutely,6270,-0.4560127258300781,[2020]
My opinion on this is,15.0,casual_high_emotion,incredibly,9301,-2.030116081237793,[2020]
It seems to me that,-15.0,formal_low_emotion,perhaps,4153,-2.3542890548706055,[2020]
It seems to me that,-15.0,formal_low_emotion,may,754,-5.1852030754089355,[2020]
It seems to me that,-15.0,formal_low_emotion,however,2480,-4.539015293121338,[2020]
It seems to me that,-15.0,formal_low_emotion,therefore,4320,-6.951426982879639,[2020]
It seems to me that,-15.0,formal_low_emotion,consequently,23995,-8.003931999206543,[2020]
It seems to me that,-15.0,formal_low_emotion,moreover,541,-2.326383113861084,[2020]
It seems to me that,-15.0,formal_low_emotion,accordingly,17159,-9.83994197845459,[2020]
It seems to me that,-15.0,formal_low_emotion,furthermore,2134,-5.745823383331299,[2020]
It seems to me that,-15.0,formal_high_emotion,profoundly,29160,-8.54001235961914,[2020]
It seems to me that,-15.0,formal_high_emotion,devastated,27668,-11.375073432922363,[2020]
It seems to me that,-15.0,formal_high_emotion,magnificent,16773,-9.805625915527344,[2020]
It seems to me that,-15.0,formal_high_emotion,appalling,573,-4.679465293884277,[2020]
It seems to me that,-15.0,formal_high_emotion,extraordinary,10035,-6.4977874755859375,[2020]
It seems to me that,-15.0,formal_high_emotion,overwhelming,11734,-7.20583963394165,[2020]
It seems to me that,-15.0,formal_high_emotion,catastrophic,24769,-8.21528148651123,[2020]
It seems to me that,-15.0,formal_high_emotion,triumphant,15511,-7.32805871963501,[2020]
It seems to me that,-15.0,casual_low_emotion,yeah,12191,-6.522244453430176,[2020]
It seems to me that,-15.0,casual_low_emotion,okay,10989,-6.641315460205078,[2020]
It seems to me that,-15.0,casual_low_emotion,kinda,21775,-7.417147636413574,[2020]
It seems to me that,-15.0,casual_low_emotion,basically,8087,-7.287607192993164,[2020]
It seems to me that,-15.0,casual_low_emotion,anyway,8668,-4.2262187004089355,[2020]
It seems to me that,-15.0,casual_low_emotion,whatever,5193,-2.151885986328125,[2020]
It seems to me that,-15.0,casual_low_emotion,guess,5310,-10.95382022857666,[2020]
It seems to me that,-15.0,casual_low_emotion,stuff,4269,-7.182537078857422,[2020]
It seems to me that,-15.0,casual_high_emotion,OMG,21978,-5.941111087799072,[2020]
It seems to me that,-15.0,casual_high_emotion,totally,7110,-7.731250286102295,[2020]
It seems to me that,-15.0,casual_high_emotion,literally,8642,-6.426068305969238,[2020]
It seems to me that,-15.0,casual_high_emotion,seriously,7580,-7.876051902770996,[2020]
It seems to me that,-15.0,casual_high_emotion,honestly,14483,-4.781556606292725,[2020]
It seems to me that,-15.0,casual_high_emotion,really,1196,-4.90629243850708,[2020]
It seems to me that,-15.0,casual_high_emotion,absolutely,6270,-7.02687406539917,[2020]
It seems to me that,-15.0,casual_high_emotion,incredibly,9301,-6.831484317779541,[2020]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.016146421432495,[2020]
It seems to me that,4.0,formal_low_emotion,may,754,-4.965124607086182,[2020]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.479925155639648,[2020]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.440943241119385,[2020]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.5700297355651855,[2020]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.2045440673828125,[2020]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.578784942626953,[2020]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.529980659484863,[2020]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.287017822265625,[2020]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.00361156463623,[2020]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.327117919921875,[2020]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.512784481048584,[2020]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.200068950653076,[2020]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.020396709442139,[2020]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.801144599914551,[2020]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.288471698760986,[2020]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.1027655601501465,[2020]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.555116176605225,[2020]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.981241226196289,[2020]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.178554534912109,[2020]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6689047813415527,[2020]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9147701263427734,[2020]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.808831214904785,[2020]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.958878040313721,[2020]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.614340782165527,[2020]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.281000137329102,[2020]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.11133337020874,[2020]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.7457756996154785,[2020]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.193056106567383,[2020]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.757376194000244,[2020]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.8404221534729,[2020]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.710822105407715,[2020]
It seems to me that,1.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[2020]
It seems to me that,1.0,formal_low_emotion,may,754,-4.966970920562744,[2020]
It seems to me that,1.0,formal_low_emotion,however,2480,-4.490779876708984,[2020]
It seems to me that,1.0,formal_low_emotion,therefore,4320,-6.451186656951904,[2020]
It seems to me that,1.0,formal_low_emotion,consequently,23995,-7.577548027038574,[2020]
It seems to me that,1.0,formal_low_emotion,moreover,541,-2.210540771484375,[2020]
It seems to me that,1.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[2020]
It seems to me that,1.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[2020]
It seems to me that,1.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[2020]
It seems to me that,1.0,formal_high_emotion,devastated,27668,-11.011892318725586,[2020]
It seems to me that,1.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[2020]
It seems to me that,1.0,formal_high_emotion,appalling,573,-4.520817756652832,[2020]
It seems to me that,1.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[2020]
It seems to me that,1.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[2020]
It seems to me that,1.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[2020]
It seems to me that,1.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[2020]
It seems to me that,1.0,casual_low_emotion,yeah,12191,-6.120282173156738,[2020]
It seems to me that,1.0,casual_low_emotion,okay,10989,-6.564785957336426,[2020]
It seems to me that,1.0,casual_low_emotion,kinda,21775,-6.989842414855957,[2020]
It seems to me that,1.0,casual_low_emotion,basically,8087,-7.1929497718811035,[2020]
It seems to me that,1.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[2020]
It seems to me that,1.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[2020]
It seems to me that,1.0,casual_low_emotion,guess,5310,-10.813848495483398,[2020]
It seems to me that,1.0,casual_low_emotion,stuff,4269,-6.969966888427734,[2020]
It seems to me that,1.0,casual_high_emotion,OMG,21978,-5.621413230895996,[2020]
It seems to me that,1.0,casual_high_emotion,totally,7110,-7.296827793121338,[2020]
It seems to me that,1.0,casual_high_emotion,literally,8642,-6.132267951965332,[2020]
It seems to me that,1.0,casual_high_emotion,seriously,7580,-7.758991241455078,[2020]
It seems to me that,1.0,casual_high_emotion,honestly,14483,-4.219243049621582,[2020]
It seems to me that,1.0,casual_high_emotion,really,1196,-4.76451301574707,[2020]
It seems to me that,1.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[2020]
It seems to me that,1.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[2020]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.016146421432495,[2020]
It seems to me that,4.0,formal_low_emotion,may,754,-4.965124607086182,[2020]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.479925155639648,[2020]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.440943241119385,[2020]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.5700297355651855,[2020]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.2045440673828125,[2020]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.578784942626953,[2020]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.529980659484863,[2020]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.287017822265625,[2020]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.00361156463623,[2020]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.327117919921875,[2020]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.512784481048584,[2020]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.200068950653076,[2020]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.020396709442139,[2020]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.801144599914551,[2020]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.288471698760986,[2020]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.1027655601501465,[2020]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.555116176605225,[2020]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.981241226196289,[2020]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.178554534912109,[2020]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6689047813415527,[2020]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9147701263427734,[2020]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.808831214904785,[2020]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.958878040313721,[2020]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.614340782165527,[2020]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.281000137329102,[2020]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.11133337020874,[2020]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.7457756996154785,[2020]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.193056106567383,[2020]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.757376194000244,[2020]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.8404221534729,[2020]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.710822105407715,[2020]
It seems to me that,15.0,formal_low_emotion,perhaps,4153,-2.011314630508423,[2020]
It seems to me that,15.0,formal_low_emotion,may,754,-4.958207130432129,[2020]
It seems to me that,15.0,formal_low_emotion,however,2480,-4.462871551513672,[2020]
It seems to me that,15.0,formal_low_emotion,therefore,4320,-6.437277793884277,[2020]
It seems to me that,15.0,formal_low_emotion,consequently,23995,-7.562496662139893,[2020]
It seems to me that,15.0,formal_low_emotion,moreover,541,-2.197044849395752,[2020]
It seems to me that,15.0,formal_low_emotion,accordingly,17159,-9.56191349029541,[2020]
It seems to me that,15.0,formal_low_emotion,furthermore,2134,-5.535255432128906,[2020]
It seems to me that,15.0,formal_high_emotion,profoundly,29160,-8.275518417358398,[2020]
It seems to me that,15.0,formal_high_emotion,devastated,27668,-10.994832992553711,[2020]
It seems to me that,15.0,formal_high_emotion,magnificent,16773,-9.30905818939209,[2020]
It seems to me that,15.0,formal_high_emotion,appalling,573,-4.503469467163086,[2020]
It seems to me that,15.0,formal_high_emotion,extraordinary,10035,-6.1925530433654785,[2020]
It seems to me that,15.0,formal_high_emotion,overwhelming,11734,-7.014066696166992,[2020]
It seems to me that,15.0,formal_high_emotion,catastrophic,24769,-7.783532619476318,[2020]
It seems to me that,15.0,formal_high_emotion,triumphant,15511,-7.280492782592773,[2020]
It seems to me that,15.0,casual_low_emotion,yeah,12191,-6.089240074157715,[2020]
It seems to me that,15.0,casual_low_emotion,okay,10989,-6.548651695251465,[2020]
It seems to me that,15.0,casual_low_emotion,kinda,21775,-6.978435516357422,[2020]
It seems to me that,15.0,casual_low_emotion,basically,8087,-7.162140846252441,[2020]
It seems to me that,15.0,casual_low_emotion,anyway,8668,-3.6407506465911865,[2020]
It seems to me that,15.0,casual_low_emotion,whatever,5193,-1.9079463481903076,[2020]
It seems to me that,15.0,casual_low_emotion,guess,5310,-10.80463981628418,[2020]
It seems to me that,15.0,casual_low_emotion,stuff,4269,-6.945592403411865,[2020]
It seems to me that,15.0,casual_high_emotion,OMG,21978,-5.605838775634766,[2020]
It seems to me that,15.0,casual_high_emotion,totally,7110,-7.2752251625061035,[2020]
It seems to me that,15.0,casual_high_emotion,literally,8642,-6.095386505126953,[2020]
It seems to me that,15.0,casual_high_emotion,seriously,7580,-7.725096702575684,[2020]
It seems to me that,15.0,casual_high_emotion,honestly,14483,-4.172603607177734,[2020]
It seems to me that,15.0,casual_high_emotion,really,1196,-4.748137474060059,[2020]
It seems to me that,15.0,casual_high_emotion,absolutely,6270,-6.828652381896973,[2020]
It seems to me that,15.0,casual_high_emotion,incredibly,9301,-6.7039384841918945,[2020]
The best approach would be,-15.0,formal_low_emotion,perhaps,4153,-2.346552610397339,[2020]
The best approach would be,-15.0,formal_low_emotion,may,754,-5.366969108581543,[2020]
The best approach would be,-15.0,formal_low_emotion,however,2480,-4.294789791107178,[2020]
The best approach would be,-15.0,formal_low_emotion,therefore,4320,-4.585870742797852,[2020]
The best approach would be,-15.0,formal_low_emotion,consequently,23995,-8.312775611877441,[2020]
The best approach would be,-15.0,formal_low_emotion,moreover,541,-3.1944429874420166,[2020]
The best approach would be,-15.0,formal_low_emotion,accordingly,17159,-8.16248893737793,[2020]
The best approach would be,-15.0,formal_low_emotion,furthermore,2134,-4.289283752441406,[2020]
The best approach would be,-15.0,formal_high_emotion,profoundly,29160,-13.002595901489258,[2020]
The best approach would be,-15.0,formal_high_emotion,devastated,27668,-12.081254959106445,[2020]
The best approach would be,-15.0,formal_high_emotion,magnificent,16773,-10.964599609375,[2020]
The best approach would be,-15.0,formal_high_emotion,appalling,573,-4.379418849945068,[2020]
The best approach would be,-15.0,formal_high_emotion,extraordinary,10035,-8.842061996459961,[2020]
The best approach would be,-15.0,formal_high_emotion,overwhelming,11734,-5.184708118438721,[2020]
The best approach would be,-15.0,formal_high_emotion,catastrophic,24769,-10.309199333190918,[2020]
The best approach would be,-15.0,formal_high_emotion,triumphant,15511,-9.650938987731934,[2020]
The best approach would be,-15.0,casual_low_emotion,yeah,12191,-6.756524085998535,[2020]
The best approach would be,-15.0,casual_low_emotion,okay,10989,-6.766741752624512,[2020]
The best approach would be,-15.0,casual_low_emotion,kinda,21775,-5.120070457458496,[2020]
The best approach would be,-15.0,casual_low_emotion,basically,8087,-1.9914721250534058,[2020]
The best approach would be,-15.0,casual_low_emotion,anyway,8668,-4.2395148277282715,[2020]
The best approach would be,-15.0,casual_low_emotion,whatever,5193,-3.4405972957611084,[2020]
The best approach would be,-15.0,casual_low_emotion,guess,5310,-7.936548709869385,[2020]
The best approach would be,-15.0,casual_low_emotion,stuff,4269,-7.007545471191406,[2020]
The best approach would be,-15.0,casual_high_emotion,OMG,21978,-6.321873188018799,[2020]
The best approach would be,-15.0,casual_high_emotion,totally,7110,-4.137563705444336,[2020]
The best approach would be,-15.0,casual_high_emotion,literally,8642,-2.0520246028900146,[2020]
The best approach would be,-15.0,casual_high_emotion,seriously,7580,-7.4359660148620605,[2020]
The best approach would be,-15.0,casual_high_emotion,honestly,14483,-3.6736817359924316,[2020]
The best approach would be,-15.0,casual_high_emotion,really,1196,-2.5258069038391113,[2020]
The best approach would be,-15.0,casual_high_emotion,absolutely,6270,-4.716241836547852,[2020]
The best approach would be,-15.0,casual_high_emotion,incredibly,9301,-8.803728103637695,[2020]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6260266304016113,[2020]
The best approach would be,4.0,formal_low_emotion,may,754,-5.628487586975098,[2020]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.390320777893066,[2020]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.249210357666016,[2020]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.169445037841797,[2020]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1635801792144775,[2020]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.900723457336426,[2020]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8683838844299316,[2020]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.643649101257324,[2020]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.787758827209473,[2020]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.784709930419922,[2020]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.251865863800049,[2020]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.89168643951416,[2020]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.402386665344238,[2020]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.784849166870117,[2020]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.735956192016602,[2020]
