prompt,clamp_value,word_category,word,token_id,logit_value,target_features
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1113]
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,[1113]
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1113]
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1113]
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[1113]
My opinion on this is,4.0,formal_low_emotion,may,754,-1.0665335655212402,[1113]
My opinion on this is,4.0,formal_low_emotion,however,2480,0.27894127368927,[1113]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.493159532546997,[1113]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.66140079498291,[1113]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185621976852417,[1113]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[1113]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[1113]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[1113]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.053213596343994,[1113]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[1113]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1583240032196045,[1113]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[1113]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[1113]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[1113]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[1113]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[1113]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4675450325012207,[1113]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.370185136795044,[1113]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.003045082092285,[1113]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[1113]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[1113]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407533407211304,[1113]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390328407287598,[1113]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685068130493164,[1113]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451995849609375,[1113]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.328357219696045,[1113]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[1113]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1113]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1145431995391846,[1113]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1113]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1113]
It seems to me that,-4.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1113]
It seems to me that,-4.0,formal_low_emotion,may,754,-4.966970920562744,[1113]
It seems to me that,-4.0,formal_low_emotion,however,2480,-4.490779876708984,[1113]
It seems to me that,-4.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1113]
It seems to me that,-4.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1113]
It seems to me that,-4.0,formal_low_emotion,moreover,541,-2.210540771484375,[1113]
It seems to me that,-4.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1113]
It seems to me that,-4.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1113]
It seems to me that,-4.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1113]
It seems to me that,-4.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1113]
It seems to me that,-4.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1113]
It seems to me that,-4.0,formal_high_emotion,appalling,573,-4.520817756652832,[1113]
It seems to me that,-4.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1113]
It seems to me that,-4.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1113]
It seems to me that,-4.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1113]
It seems to me that,-4.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1113]
It seems to me that,-4.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1113]
It seems to me that,-4.0,casual_low_emotion,okay,10989,-6.564785957336426,[1113]
It seems to me that,-4.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1113]
It seems to me that,-4.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1113]
It seems to me that,-4.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1113]
It seems to me that,-4.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1113]
It seems to me that,-4.0,casual_low_emotion,guess,5310,-10.813848495483398,[1113]
It seems to me that,-4.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1113]
It seems to me that,-4.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1113]
It seems to me that,-4.0,casual_high_emotion,totally,7110,-7.296827793121338,[1113]
It seems to me that,-4.0,casual_high_emotion,literally,8642,-6.132267951965332,[1113]
It seems to me that,-4.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1113]
It seems to me that,-4.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1113]
It seems to me that,-4.0,casual_high_emotion,really,1196,-4.76451301574707,[1113]
It seems to me that,-4.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1113]
It seems to me that,-4.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1113]
It seems to me that,0.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1113]
It seems to me that,0.0,formal_low_emotion,may,754,-4.966970920562744,[1113]
It seems to me that,0.0,formal_low_emotion,however,2480,-4.490779876708984,[1113]
It seems to me that,0.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1113]
It seems to me that,0.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1113]
It seems to me that,0.0,formal_low_emotion,moreover,541,-2.210540771484375,[1113]
It seems to me that,0.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1113]
It seems to me that,0.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1113]
It seems to me that,0.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1113]
It seems to me that,0.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1113]
It seems to me that,0.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1113]
It seems to me that,0.0,formal_high_emotion,appalling,573,-4.520817756652832,[1113]
It seems to me that,0.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1113]
It seems to me that,0.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1113]
It seems to me that,0.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1113]
It seems to me that,0.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1113]
It seems to me that,0.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1113]
It seems to me that,0.0,casual_low_emotion,okay,10989,-6.564785957336426,[1113]
It seems to me that,0.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1113]
It seems to me that,0.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1113]
It seems to me that,0.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1113]
It seems to me that,0.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1113]
It seems to me that,0.0,casual_low_emotion,guess,5310,-10.813848495483398,[1113]
It seems to me that,0.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1113]
It seems to me that,0.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1113]
It seems to me that,0.0,casual_high_emotion,totally,7110,-7.296827793121338,[1113]
It seems to me that,0.0,casual_high_emotion,literally,8642,-6.132267951965332,[1113]
It seems to me that,0.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1113]
It seems to me that,0.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1113]
It seems to me that,0.0,casual_high_emotion,really,1196,-4.76451301574707,[1113]
It seems to me that,0.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1113]
It seems to me that,0.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1113]
It seems to me that,1.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1113]
It seems to me that,1.0,formal_low_emotion,may,754,-4.966970920562744,[1113]
It seems to me that,1.0,formal_low_emotion,however,2480,-4.490779876708984,[1113]
It seems to me that,1.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1113]
It seems to me that,1.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1113]
It seems to me that,1.0,formal_low_emotion,moreover,541,-2.210540771484375,[1113]
It seems to me that,1.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1113]
It seems to me that,1.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1113]
It seems to me that,1.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1113]
It seems to me that,1.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1113]
It seems to me that,1.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1113]
It seems to me that,1.0,formal_high_emotion,appalling,573,-4.520817756652832,[1113]
It seems to me that,1.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1113]
It seems to me that,1.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1113]
It seems to me that,1.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1113]
It seems to me that,1.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1113]
It seems to me that,1.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1113]
It seems to me that,1.0,casual_low_emotion,okay,10989,-6.564785957336426,[1113]
It seems to me that,1.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1113]
It seems to me that,1.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1113]
It seems to me that,1.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1113]
It seems to me that,1.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1113]
It seems to me that,1.0,casual_low_emotion,guess,5310,-10.813848495483398,[1113]
It seems to me that,1.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1113]
It seems to me that,1.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1113]
It seems to me that,1.0,casual_high_emotion,totally,7110,-7.296827793121338,[1113]
It seems to me that,1.0,casual_high_emotion,literally,8642,-6.132267951965332,[1113]
It seems to me that,1.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1113]
It seems to me that,1.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1113]
It seems to me that,1.0,casual_high_emotion,really,1196,-4.76451301574707,[1113]
It seems to me that,1.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1113]
It seems to me that,1.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1113]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1113]
It seems to me that,4.0,formal_low_emotion,may,754,-4.966970920562744,[1113]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.490779876708984,[1113]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1113]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1113]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.210540771484375,[1113]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1113]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1113]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1113]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1113]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1113]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.520817756652832,[1113]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1113]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1113]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1113]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1113]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1113]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564785957336426,[1113]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1113]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1113]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1113]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1113]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813848495483398,[1113]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1113]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1113]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296827793121338,[1113]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132267951965332,[1113]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1113]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1113]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.76451301574707,[1113]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1113]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1113]
The best approach would be,-4.0,formal_low_emotion,perhaps,4153,-2.633962869644165,[1113]
The best approach would be,-4.0,formal_low_emotion,may,754,-5.634871959686279,[1113]
The best approach would be,-4.0,formal_low_emotion,however,2480,-4.395654678344727,[1113]
The best approach would be,-4.0,formal_low_emotion,therefore,4320,-4.262444496154785,[1113]
The best approach would be,-4.0,formal_low_emotion,consequently,23995,-8.180700302124023,[1113]
The best approach would be,-4.0,formal_low_emotion,moreover,541,-3.1680023670196533,[1113]
The best approach would be,-4.0,formal_low_emotion,accordingly,17159,-7.918944835662842,[1113]
The best approach would be,-4.0,formal_low_emotion,furthermore,2134,-3.8743772506713867,[1113]
The best approach would be,-4.0,formal_high_emotion,profoundly,29160,-12.648539543151855,[1113]
The best approach would be,-4.0,formal_high_emotion,devastated,27668,-11.786581993103027,[1113]
The best approach would be,-4.0,formal_high_emotion,magnificent,16773,-10.789043426513672,[1113]
The best approach would be,-4.0,formal_high_emotion,appalling,573,-4.2612223625183105,[1113]
The best approach would be,-4.0,formal_high_emotion,extraordinary,10035,-8.8964204788208,[1113]
The best approach would be,-4.0,formal_high_emotion,overwhelming,11734,-5.396841049194336,[1113]
The best approach would be,-4.0,formal_high_emotion,catastrophic,24769,-9.78856086730957,[1113]
The best approach would be,-4.0,formal_high_emotion,triumphant,15511,-9.740255355834961,[1113]
The best approach would be,-4.0,casual_low_emotion,yeah,12191,-6.40123987197876,[1113]
The best approach would be,-4.0,casual_low_emotion,okay,10989,-6.8971662521362305,[1113]
The best approach would be,-4.0,casual_low_emotion,kinda,21775,-4.753770351409912,[1113]
The best approach would be,-4.0,casual_low_emotion,basically,8087,-1.984106421470642,[1113]
The best approach would be,-4.0,casual_low_emotion,anyway,8668,-3.98305606842041,[1113]
The best approach would be,-4.0,casual_low_emotion,whatever,5193,-3.5524673461914062,[1113]
The best approach would be,-4.0,casual_low_emotion,guess,5310,-8.07266616821289,[1113]
The best approach would be,-4.0,casual_low_emotion,stuff,4269,-6.818148612976074,[1113]
The best approach would be,-4.0,casual_high_emotion,OMG,21978,-6.210187911987305,[1113]
The best approach would be,-4.0,casual_high_emotion,totally,7110,-3.8740060329437256,[1113]
The best approach would be,-4.0,casual_high_emotion,literally,8642,-2.0674691200256348,[1113]
The best approach would be,-4.0,casual_high_emotion,seriously,7580,-7.173895835876465,[1113]
The best approach would be,-4.0,casual_high_emotion,honestly,14483,-3.365734577178955,[1113]
The best approach would be,-4.0,casual_high_emotion,really,1196,-2.460132360458374,[1113]
The best approach would be,-4.0,casual_high_emotion,absolutely,6270,-4.406028747558594,[1113]
The best approach would be,-4.0,casual_high_emotion,incredibly,9301,-8.79246997833252,[1113]
The best approach would be,0.0,formal_low_emotion,perhaps,4153,-2.634035587310791,[1113]
The best approach would be,0.0,formal_low_emotion,may,754,-5.634442329406738,[1113]
The best approach would be,0.0,formal_low_emotion,however,2480,-4.3957953453063965,[1113]
The best approach would be,0.0,formal_low_emotion,therefore,4320,-4.262258529663086,[1113]
The best approach would be,0.0,formal_low_emotion,consequently,23995,-8.180412292480469,[1113]
The best approach would be,0.0,formal_low_emotion,moreover,541,-3.1680307388305664,[1113]
The best approach would be,0.0,formal_low_emotion,accordingly,17159,-7.918754577636719,[1113]
The best approach would be,0.0,formal_low_emotion,furthermore,2134,-3.874995708465576,[1113]
The best approach would be,0.0,formal_high_emotion,profoundly,29160,-12.648757934570312,[1113]
The best approach would be,0.0,formal_high_emotion,devastated,27668,-11.786540985107422,[1113]
The best approach would be,0.0,formal_high_emotion,magnificent,16773,-10.78873062133789,[1113]
The best approach would be,0.0,formal_high_emotion,appalling,573,-4.261072635650635,[1113]
The best approach would be,0.0,formal_high_emotion,extraordinary,10035,-8.896291732788086,[1113]
The best approach would be,0.0,formal_high_emotion,overwhelming,11734,-5.39698600769043,[1113]
The best approach would be,0.0,formal_high_emotion,catastrophic,24769,-9.78831958770752,[1113]
The best approach would be,0.0,formal_high_emotion,triumphant,15511,-9.740229606628418,[1113]
The best approach would be,0.0,casual_low_emotion,yeah,12191,-6.401001453399658,[1113]
The best approach would be,0.0,casual_low_emotion,okay,10989,-6.896901607513428,[1113]
The best approach would be,0.0,casual_low_emotion,kinda,21775,-4.753232479095459,[1113]
The best approach would be,0.0,casual_low_emotion,basically,8087,-1.9836833477020264,[1113]
The best approach would be,0.0,casual_low_emotion,anyway,8668,-3.9832675457000732,[1113]
The best approach would be,0.0,casual_low_emotion,whatever,5193,-3.552689552307129,[1113]
The best approach would be,0.0,casual_low_emotion,guess,5310,-8.07292366027832,[1113]
The best approach would be,0.0,casual_low_emotion,stuff,4269,-6.817452430725098,[1113]
The best approach would be,0.0,casual_high_emotion,OMG,21978,-6.210177898406982,[1113]
The best approach would be,0.0,casual_high_emotion,totally,7110,-3.873399019241333,[1113]
The best approach would be,0.0,casual_high_emotion,literally,8642,-2.0675723552703857,[1113]
The best approach would be,0.0,casual_high_emotion,seriously,7580,-7.173641681671143,[1113]
The best approach would be,0.0,casual_high_emotion,honestly,14483,-3.3656911849975586,[1113]
The best approach would be,0.0,casual_high_emotion,really,1196,-2.460494041442871,[1113]
The best approach would be,0.0,casual_high_emotion,absolutely,6270,-4.405954837799072,[1113]
The best approach would be,0.0,casual_high_emotion,incredibly,9301,-8.792509078979492,[1113]
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1113]
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,[1113]
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,[1113]
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1113]
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1113]
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1113]
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1113]
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1113]
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1113]
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1113]
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1113]
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,[1113]
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1113]
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1113]
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1113]
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1113]
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1113]
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,[1113]
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1113]
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1113]
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1113]
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1113]
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,[1113]
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1113]
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1113]
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1113]
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1113]
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1113]
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1113]
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,[1113]
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1113]
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1113]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6341662406921387,[1113]
The best approach would be,4.0,formal_low_emotion,may,754,-5.633949279785156,[1113]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395883083343506,[1113]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.262351989746094,[1113]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.180238723754883,[1113]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1681251525878906,[1113]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918664932250977,[1113]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.875640869140625,[1113]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.649101257324219,[1113]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786598205566406,[1113]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788532257080078,[1113]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.260868549346924,[1113]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896159172058105,[1113]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.397034168243408,[1113]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788179397583008,[1113]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740270614624023,[1113]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.400903701782227,[1113]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.89652681350708,[1113]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.752935409545898,[1113]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.98323392868042,[1113]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9835782051086426,[1113]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.5528008937835693,[1113]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.073352813720703,[1113]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.816600799560547,[1113]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210152626037598,[1113]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8726577758789062,[1113]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0676865577697754,[1113]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.173389434814453,[1113]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.3655898571014404,[1113]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.460916757583618,[1113]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405825614929199,[1113]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792534828186035,[1113]
