prompt_idx,prompt,position,token_id,token_text,intervention_type,kl_divergence,sample_idx,epsilon_distance
5,When considering the problem,2,6776,considering,epsilon_random,0.3401963710784912,9,264.3191833496094
5,When considering the problem,3,266,the,SAE_only,1.857607364654541,0,
5,When considering the problem,3,266,the,SAE_NFM,1.3170099258422852,0,
5,When considering the problem,3,266,the,epsilon_random,0.5212037563323975,0,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.666358470916748,1,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.5399497747421265,2,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.5414316654205322,3,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.47023528814315796,4,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.5437955260276794,5,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.5603484511375427,6,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.48853516578674316,7,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.5575456619262695,8,264.3191833496094
5,When considering the problem,3,266,the,epsilon_random,0.538905918598175,9,264.3191833496094
5,When considering the problem,4,2165,problem,SAE_only,1.3548775911331177,0,
5,When considering the problem,4,2165,problem,SAE_NFM,1.3765281438827515,0,
5,When considering the problem,4,2165,problem,epsilon_random,0.09958609938621521,0,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.06379855424165726,1,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.07584165036678314,2,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.052535366266965866,3,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.08493416756391525,4,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.3052045702934265,5,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.2654314339160919,6,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.06621895730495453,7,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.0624333992600441,8,264.3191833496094
5,When considering the problem,4,2165,problem,epsilon_random,0.24514693021774292,9,264.3191833496094
6,The analysis shows that,0,1,<s>,SAE_only,4.406339645385742,0,
6,The analysis shows that,0,1,<s>,SAE_NFM,4.688936710357666,0,
6,The analysis shows that,0,1,<s>,epsilon_random,5.117876052856445,0,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.6503825187683105,1,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.673317909240723,2,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.483996391296387,3,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,6.294548511505127,4,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.064598083496094,5,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,6.452663421630859,6,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.505504608154297,7,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.73500394821167,8,265.5140075683594
6,The analysis shows that,0,1,<s>,epsilon_random,5.479409217834473,9,265.5140075683594
6,The analysis shows that,1,347,The,SAE_only,2.1192708015441895,0,
6,The analysis shows that,1,347,The,SAE_NFM,1.4664361476898193,0,
6,The analysis shows that,1,347,The,epsilon_random,0.5516144037246704,0,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.6175053119659424,1,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.5520222783088684,2,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.8710262179374695,3,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.5698109865188599,4,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.639475405216217,5,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.5493855476379395,6,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.8374600410461426,7,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.6523476243019104,8,265.5140075683594
6,The analysis shows that,1,347,The,epsilon_random,0.4785027503967285,9,265.5140075683594
6,The analysis shows that,2,3069,analysis,SAE_only,2.6413087844848633,0,
6,The analysis shows that,2,3069,analysis,SAE_NFM,2.394200325012207,0,
6,The analysis shows that,2,3069,analysis,epsilon_random,0.19548670947551727,0,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.5635177493095398,1,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.22747790813446045,2,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.21783456206321716,3,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.24650250375270844,4,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.23247313499450684,5,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.30992257595062256,6,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.2736474871635437,7,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.22694715857505798,8,265.5140075683594
6,The analysis shows that,2,3069,analysis,epsilon_random,0.22824405133724213,9,265.5140075683594
6,The analysis shows that,3,2455,shows,SAE_only,0.9439746141433716,0,
6,The analysis shows that,3,2455,shows,SAE_NFM,0.7874215841293335,0,
6,The analysis shows that,3,2455,shows,epsilon_random,0.10909169167280197,0,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.1481807827949524,1,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.11679333448410034,2,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.10785315930843353,3,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.10551198571920395,4,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.0950971320271492,5,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.11326820403337479,6,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.07318516075611115,7,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.09221155941486359,8,265.5140075683594
6,The analysis shows that,3,2455,shows,epsilon_random,0.09234310686588287,9,265.5140075683594
6,The analysis shows that,4,342,that,SAE_only,1.005305290222168,0,
6,The analysis shows that,4,342,that,SAE_NFM,0.6671474575996399,0,
6,The analysis shows that,4,342,that,epsilon_random,0.24645566940307617,0,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.27785152196884155,1,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.2091241329908371,2,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.22196565568447113,3,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.22857880592346191,4,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.23766151070594788,5,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.30493491888046265,6,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.1767037808895111,7,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.23221224546432495,8,265.5140075683594
6,The analysis shows that,4,342,that,epsilon_random,0.2889579236507416,9,265.5140075683594
7,Based on the evidence,0,1,<s>,SAE_only,4.406339645385742,0,
7,Based on the evidence,0,1,<s>,SAE_NFM,4.688936710357666,0,
7,Based on the evidence,0,1,<s>,epsilon_random,5.310349464416504,0,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.159295558929443,1,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,4.876310348510742,2,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.19556188583374,3,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.440289497375488,4,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.210520267486572,5,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,4.962820053100586,6,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,6.496959686279297,7,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.576384544372559,8,259.1288757324219
7,Based on the evidence,0,1,<s>,epsilon_random,5.0140228271484375,9,259.1288757324219
7,Based on the evidence,1,8654,Based,SAE_only,8.15044116973877,0,
7,Based on the evidence,1,8654,Based,SAE_NFM,7.241483688354492,0,
7,Based on the evidence,1,8654,Based,epsilon_random,0.3141845464706421,0,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.4570637345314026,1,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.2026701122522354,2,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.4263507127761841,3,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.5371646285057068,4,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.41247108578681946,5,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.2984774112701416,6,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.25980544090270996,7,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.17541591823101044,8,259.1288757324219
7,Based on the evidence,1,8654,Based,epsilon_random,0.28200313448905945,9,259.1288757324219
7,Based on the evidence,2,328,on,SAE_only,4.600661277770996,0,
7,Based on the evidence,2,328,on,SAE_NFM,2.851400852203369,0,
7,Based on the evidence,2,328,on,epsilon_random,0.8620085716247559,0,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.6772893667221069,1,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.6488749384880066,2,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.787426233291626,3,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.844272255897522,4,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.7113981246948242,5,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.5046562552452087,6,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.8303235769271851,7,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.6961525082588196,8,259.1288757324219
7,Based on the evidence,2,328,on,epsilon_random,0.7814978957176208,9,259.1288757324219
7,Based on the evidence,3,266,the,SAE_only,2.9476473331451416,0,
7,Based on the evidence,3,266,the,SAE_NFM,1.5220338106155396,0,
7,Based on the evidence,3,266,the,epsilon_random,0.6782747507095337,0,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.6767197847366333,1,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.7253658175468445,2,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.8980124592781067,3,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.9482362270355225,4,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.779829740524292,5,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.7016183137893677,6,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,1.0104255676269531,7,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.7324047088623047,8,259.1288757324219
7,Based on the evidence,3,266,the,epsilon_random,0.8022645711898804,9,259.1288757324219
7,Based on the evidence,4,2838,evidence,SAE_only,4.278697967529297,0,
7,Based on the evidence,4,2838,evidence,SAE_NFM,3.056659460067749,0,
7,Based on the evidence,4,2838,evidence,epsilon_random,1.674066185951233,0,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,1.7685959339141846,1,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,2.0363364219665527,2,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,1.4823698997497559,3,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,3.1471304893493652,4,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,0.9445970058441162,5,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,1.796940803527832,6,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,2.357874631881714,7,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,1.5654668807983398,8,259.1288757324219
7,Based on the evidence,4,2838,evidence,epsilon_random,1.5313414335250854,9,259.1288757324219
