prompt,clamp_value,word_category,word,token_id,logit_value,target_features
My opinion on this is,4.0,formal_low_emotion,however,2480,0.27894127368927,[1200]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.493159532546997,[1200]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.66140079498291,[1200]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185621976852417,[1200]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[1200]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[1200]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[1200]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.053213596343994,[1200]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[1200]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1583240032196045,[1200]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[1200]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[1200]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[1200]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[1200]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[1200]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4675450325012207,[1200]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.370185136795044,[1200]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.003045082092285,[1200]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[1200]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[1200]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407533407211304,[1200]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390328407287598,[1200]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685068130493164,[1200]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451995849609375,[1200]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.328357219696045,[1200]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[1200]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1200]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1145431995391846,[1200]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1200]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1200]
My opinion on this is,1.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[1200]
My opinion on this is,1.0,formal_low_emotion,may,754,-1.0665335655212402,[1200]
My opinion on this is,1.0,formal_low_emotion,however,2480,0.27894127368927,[1200]
My opinion on this is,1.0,formal_low_emotion,therefore,4320,-1.493159532546997,[1200]
My opinion on this is,1.0,formal_low_emotion,consequently,23995,-5.66140079498291,[1200]
My opinion on this is,1.0,formal_low_emotion,moreover,541,2.185621976852417,[1200]
My opinion on this is,1.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[1200]
My opinion on this is,1.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[1200]
My opinion on this is,1.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[1200]
My opinion on this is,1.0,formal_high_emotion,devastated,27668,-6.053213596343994,[1200]
My opinion on this is,1.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[1200]
My opinion on this is,1.0,formal_high_emotion,appalling,573,-2.1583240032196045,[1200]
My opinion on this is,1.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[1200]
My opinion on this is,1.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[1200]
My opinion on this is,1.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[1200]
My opinion on this is,1.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[1200]
My opinion on this is,1.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[1200]
My opinion on this is,1.0,casual_low_emotion,okay,10989,2.4675450325012207,[1200]
My opinion on this is,1.0,casual_low_emotion,kinda,21775,2.370185136795044,[1200]
My opinion on this is,1.0,casual_low_emotion,basically,8087,3.003045082092285,[1200]
My opinion on this is,1.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[1200]
My opinion on this is,1.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[1200]
My opinion on this is,1.0,casual_low_emotion,guess,5310,-0.9407533407211304,[1200]
My opinion on this is,1.0,casual_low_emotion,stuff,4269,-4.390328407287598,[1200]
My opinion on this is,1.0,casual_high_emotion,OMG,21978,-4.685068130493164,[1200]
My opinion on this is,1.0,casual_high_emotion,totally,7110,3.8451995849609375,[1200]
My opinion on this is,1.0,casual_high_emotion,literally,8642,-1.328357219696045,[1200]
My opinion on this is,1.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[1200]
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1200]
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,[1200]
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1200]
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1200]
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[1200]
My opinion on this is,4.0,formal_low_emotion,may,754,-1.0665335655212402,[1200]
My opinion on this is,4.0,formal_low_emotion,however,2480,0.27894127368927,[1200]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.493159532546997,[1200]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.66140079498291,[1200]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185621976852417,[1200]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[1200]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[1200]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[1200]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.053213596343994,[1200]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[1200]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1583240032196045,[1200]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[1200]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[1200]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[1200]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[1200]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[1200]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4675450325012207,[1200]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.370185136795044,[1200]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.003045082092285,[1200]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[1200]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[1200]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407533407211304,[1200]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390328407287598,[1200]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685068130493164,[1200]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451995849609375,[1200]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.328357219696045,[1200]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[1200]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1200]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1145431995391846,[1200]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1200]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1200]
My opinion on this is,15.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[1200]
My opinion on this is,15.0,formal_low_emotion,may,754,-1.0665335655212402,[1200]
My opinion on this is,15.0,formal_low_emotion,however,2480,0.27894127368927,[1200]
My opinion on this is,15.0,formal_low_emotion,therefore,4320,-1.493159532546997,[1200]
My opinion on this is,15.0,formal_low_emotion,consequently,23995,-5.66140079498291,[1200]
My opinion on this is,15.0,formal_low_emotion,moreover,541,2.185621976852417,[1200]
My opinion on this is,15.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[1200]
My opinion on this is,15.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[1200]
My opinion on this is,15.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[1200]
My opinion on this is,15.0,formal_high_emotion,devastated,27668,-6.053213596343994,[1200]
My opinion on this is,15.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[1200]
My opinion on this is,15.0,formal_high_emotion,appalling,573,-2.1583240032196045,[1200]
My opinion on this is,15.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[1200]
My opinion on this is,15.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[1200]
My opinion on this is,15.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[1200]
My opinion on this is,15.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[1200]
My opinion on this is,15.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[1200]
My opinion on this is,15.0,casual_low_emotion,okay,10989,2.4675450325012207,[1200]
My opinion on this is,15.0,casual_low_emotion,kinda,21775,2.370185136795044,[1200]
My opinion on this is,15.0,casual_low_emotion,basically,8087,3.003045082092285,[1200]
My opinion on this is,15.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[1200]
My opinion on this is,15.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[1200]
My opinion on this is,15.0,casual_low_emotion,guess,5310,-0.9407533407211304,[1200]
My opinion on this is,15.0,casual_low_emotion,stuff,4269,-4.390328407287598,[1200]
My opinion on this is,15.0,casual_high_emotion,OMG,21978,-4.685068130493164,[1200]
My opinion on this is,15.0,casual_high_emotion,totally,7110,3.8451995849609375,[1200]
My opinion on this is,15.0,casual_high_emotion,literally,8642,-1.328357219696045,[1200]
My opinion on this is,15.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[1200]
My opinion on this is,15.0,casual_high_emotion,honestly,14483,1.4642746448516846,[1200]
My opinion on this is,15.0,casual_high_emotion,really,1196,3.1145431995391846,[1200]
My opinion on this is,15.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[1200]
My opinion on this is,15.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[1200]
It seems to me that,-15.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1200]
It seems to me that,-15.0,formal_low_emotion,may,754,-4.966970920562744,[1200]
It seems to me that,-15.0,formal_low_emotion,however,2480,-4.490779876708984,[1200]
It seems to me that,-15.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1200]
It seems to me that,-15.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1200]
It seems to me that,-15.0,formal_low_emotion,moreover,541,-2.210540771484375,[1200]
It seems to me that,-15.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1200]
It seems to me that,-15.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1200]
It seems to me that,-15.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1200]
It seems to me that,-15.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1200]
It seems to me that,-15.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1200]
It seems to me that,-15.0,formal_high_emotion,appalling,573,-4.520817756652832,[1200]
It seems to me that,-15.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1200]
It seems to me that,-15.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1200]
It seems to me that,-15.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1200]
It seems to me that,-15.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1200]
It seems to me that,-15.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1200]
It seems to me that,-15.0,casual_low_emotion,okay,10989,-6.564785957336426,[1200]
It seems to me that,-15.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1200]
It seems to me that,-15.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1200]
It seems to me that,-15.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1200]
It seems to me that,-15.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1200]
It seems to me that,-15.0,casual_low_emotion,guess,5310,-10.813848495483398,[1200]
It seems to me that,-15.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1200]
It seems to me that,-15.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1200]
It seems to me that,-15.0,casual_high_emotion,totally,7110,-7.296827793121338,[1200]
It seems to me that,-15.0,casual_high_emotion,literally,8642,-6.132267951965332,[1200]
It seems to me that,-15.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1200]
It seems to me that,-15.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1200]
It seems to me that,-15.0,casual_high_emotion,really,1196,-4.76451301574707,[1200]
It seems to me that,-15.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1200]
It seems to me that,-15.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1200]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1200]
It seems to me that,4.0,formal_low_emotion,may,754,-4.966970920562744,[1200]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.490779876708984,[1200]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1200]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1200]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.210540771484375,[1200]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1200]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1200]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1200]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1200]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1200]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.520817756652832,[1200]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1200]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1200]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1200]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1200]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1200]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564785957336426,[1200]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1200]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1200]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1200]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1200]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813848495483398,[1200]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1200]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1200]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296827793121338,[1200]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132267951965332,[1200]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1200]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1200]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.76451301574707,[1200]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1200]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1200]
It seems to me that,1.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1200]
It seems to me that,1.0,formal_low_emotion,may,754,-4.966970920562744,[1200]
It seems to me that,1.0,formal_low_emotion,however,2480,-4.490779876708984,[1200]
It seems to me that,1.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1200]
It seems to me that,1.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1200]
It seems to me that,1.0,formal_low_emotion,moreover,541,-2.210540771484375,[1200]
It seems to me that,1.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1200]
It seems to me that,1.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1200]
It seems to me that,1.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1200]
It seems to me that,1.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1200]
It seems to me that,1.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1200]
It seems to me that,1.0,formal_high_emotion,appalling,573,-4.520817756652832,[1200]
It seems to me that,1.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1200]
It seems to me that,1.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1200]
It seems to me that,1.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1200]
It seems to me that,1.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1200]
It seems to me that,1.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1200]
It seems to me that,1.0,casual_low_emotion,okay,10989,-6.564785957336426,[1200]
It seems to me that,1.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1200]
It seems to me that,1.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1200]
It seems to me that,1.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1200]
It seems to me that,1.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1200]
It seems to me that,1.0,casual_low_emotion,guess,5310,-10.813848495483398,[1200]
It seems to me that,1.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1200]
It seems to me that,1.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1200]
It seems to me that,1.0,casual_high_emotion,totally,7110,-7.296827793121338,[1200]
It seems to me that,1.0,casual_high_emotion,literally,8642,-6.132267951965332,[1200]
It seems to me that,1.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1200]
It seems to me that,1.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1200]
It seems to me that,1.0,casual_high_emotion,really,1196,-4.76451301574707,[1200]
It seems to me that,1.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1200]
It seems to me that,1.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1200]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1200]
It seems to me that,4.0,formal_low_emotion,may,754,-4.966970920562744,[1200]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.490779876708984,[1200]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1200]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1200]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.210540771484375,[1200]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1200]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1200]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1200]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1200]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1200]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.520817756652832,[1200]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1200]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1200]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1200]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1200]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1200]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564785957336426,[1200]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1200]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1200]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1200]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1200]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813848495483398,[1200]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1200]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1200]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296827793121338,[1200]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132267951965332,[1200]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1200]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1200]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.76451301574707,[1200]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1200]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1200]
It seems to me that,15.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[1200]
It seems to me that,15.0,formal_low_emotion,may,754,-4.966970920562744,[1200]
It seems to me that,15.0,formal_low_emotion,however,2480,-4.490779876708984,[1200]
It seems to me that,15.0,formal_low_emotion,therefore,4320,-6.451186656951904,[1200]
It seems to me that,15.0,formal_low_emotion,consequently,23995,-7.577548027038574,[1200]
It seems to me that,15.0,formal_low_emotion,moreover,541,-2.210540771484375,[1200]
It seems to me that,15.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[1200]
It seems to me that,15.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[1200]
It seems to me that,15.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[1200]
It seems to me that,15.0,formal_high_emotion,devastated,27668,-11.011892318725586,[1200]
It seems to me that,15.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[1200]
It seems to me that,15.0,formal_high_emotion,appalling,573,-4.520817756652832,[1200]
It seems to me that,15.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[1200]
It seems to me that,15.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[1200]
It seems to me that,15.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[1200]
It seems to me that,15.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[1200]
It seems to me that,15.0,casual_low_emotion,yeah,12191,-6.120282173156738,[1200]
It seems to me that,15.0,casual_low_emotion,okay,10989,-6.564785957336426,[1200]
It seems to me that,15.0,casual_low_emotion,kinda,21775,-6.989842414855957,[1200]
It seems to me that,15.0,casual_low_emotion,basically,8087,-7.1929497718811035,[1200]
It seems to me that,15.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[1200]
It seems to me that,15.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[1200]
It seems to me that,15.0,casual_low_emotion,guess,5310,-10.813848495483398,[1200]
It seems to me that,15.0,casual_low_emotion,stuff,4269,-6.969966888427734,[1200]
It seems to me that,15.0,casual_high_emotion,OMG,21978,-5.621413230895996,[1200]
It seems to me that,15.0,casual_high_emotion,totally,7110,-7.296827793121338,[1200]
It seems to me that,15.0,casual_high_emotion,literally,8642,-6.132267951965332,[1200]
It seems to me that,15.0,casual_high_emotion,seriously,7580,-7.758991241455078,[1200]
It seems to me that,15.0,casual_high_emotion,honestly,14483,-4.219243049621582,[1200]
It seems to me that,15.0,casual_high_emotion,really,1196,-4.76451301574707,[1200]
It seems to me that,15.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[1200]
It seems to me that,15.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[1200]
The best approach would be,-15.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1200]
The best approach would be,-15.0,formal_low_emotion,may,754,-5.634313583374023,[1200]
The best approach would be,-15.0,formal_low_emotion,however,2480,-4.395817756652832,[1200]
The best approach would be,-15.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1200]
The best approach would be,-15.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1200]
The best approach would be,-15.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1200]
The best approach would be,-15.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1200]
The best approach would be,-15.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1200]
The best approach would be,-15.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1200]
The best approach would be,-15.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1200]
The best approach would be,-15.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1200]
The best approach would be,-15.0,formal_high_emotion,appalling,573,-4.261016368865967,[1200]
The best approach would be,-15.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1200]
The best approach would be,-15.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1200]
The best approach would be,-15.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1200]
The best approach would be,-15.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1200]
The best approach would be,-15.0,casual_low_emotion,yeah,12191,-6.400968074798584,[1200]
The best approach would be,-15.0,casual_low_emotion,okay,10989,-6.896812438964844,[1200]
The best approach would be,-15.0,casual_low_emotion,kinda,21775,-4.753157615661621,[1200]
The best approach would be,-15.0,casual_low_emotion,basically,8087,-1.9835700988769531,[1200]
The best approach would be,-15.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[1200]
The best approach would be,-15.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[1200]
The best approach would be,-15.0,casual_low_emotion,guess,5310,-8.073022842407227,[1200]
The best approach would be,-15.0,casual_low_emotion,stuff,4269,-6.817241668701172,[1200]
The best approach would be,-15.0,casual_high_emotion,OMG,21978,-6.210175037384033,[1200]
The best approach would be,-15.0,casual_high_emotion,totally,7110,-3.8732125759124756,[1200]
The best approach would be,-15.0,casual_high_emotion,literally,8642,-2.0676002502441406,[1200]
The best approach would be,-15.0,casual_high_emotion,seriously,7580,-7.173571586608887,[1200]
The best approach would be,-15.0,casual_high_emotion,honestly,14483,-3.365665912628174,[1200]
The best approach would be,-15.0,casual_high_emotion,really,1196,-2.4605941772460938,[1200]
The best approach would be,-15.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[1200]
The best approach would be,-15.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[1200]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[1200]
The best approach would be,4.0,formal_low_emotion,may,754,-5.634313583374023,[1200]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395817756652832,[1200]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.262266635894775,[1200]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.180360794067383,[1200]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1680521965026855,[1200]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[1200]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[1200]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[1200]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786552429199219,[1200]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[1200]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.261016368865967,[1200]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[1200]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[1200]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[1200]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[1200]
