prompt,word_category,word,token_id,baseline_logit,mean_logit,std_logit,min_logit,max_logit,range_logit,max_abs_difference_from_baseline,mean_abs_difference_from_baseline,clamping_effect,num_clamp_conditions,target_features
It seems to me that,casual_high_emotion,honestly,14483,-4.219244956970215,-4.219244718551636,3.836983904702921e-06,-4.219250679016113,-4.219240188598633,1.049041748046875e-05,5.7220458984375e-06,3.0994415283203125e-06,1.049041748046875e-05,4,[4067]
I think that,casual_low_emotion,guess,5310,-7.473899841308594,-7.4739009141922,3.8499248652351246e-06,-7.473904609680176,-7.473895072937012,9.5367431640625e-06,4.76837158203125e-06,3.4570693969726562e-06,-9.5367431640625e-06,4,[4067]
The situation is,formal_high_emotion,catastrophic,24769,-1.1111035346984863,-1.1111029088497162,3.5716812066802516e-06,-1.111108422279358,-1.1110990047454834,9.417533874511719e-06,4.887580871582031e-06,3.069639205932617e-06,9.417533874511719e-06,4,[4067]
I think that,formal_low_emotion,furthermore,2134,-3.0227465629577637,-3.0227471590042114,3.652943002234593e-06,-3.0227532386779785,-3.0227437019348145,9.5367431640625e-06,6.67572021484375e-06,2.7418136596679688e-06,8.106231689453125e-06,4,[4067]
The best approach would be,casual_high_emotion,literally,8642,-2.067601203918457,-2.0676016211509705,2.9412340620697324e-06,-2.0676064491271973,-2.067598581314087,7.867813110351562e-06,5.245208740234375e-06,2.205371856689453e-06,7.867813110351562e-06,4,[4067]
It seems to me that,formal_low_emotion,may,754,-4.966967582702637,-4.966969847679138,3.003979484642542e-06,-4.966974258422852,-4.96696662902832,7.62939453125e-06,6.67572021484375e-06,2.7418136596679688e-06,7.62939453125e-06,4,[4067]
The situation is,casual_low_emotion,kinda,21775,-1.6276705265045166,-1.627668559551239,2.8628849884326046e-06,-1.6276705265045166,-1.6276636123657227,6.9141387939453125e-06,6.9141387939453125e-06,1.9669532775878906e-06,6.4373016357421875e-06,4,[4067]
I think that,formal_high_emotion,catastrophic,24769,-7.234720706939697,-7.234722852706909,2.5344242603146195e-06,-7.234726428985596,-7.234720230102539,6.198883056640625e-06,5.7220458984375e-06,2.384185791015625e-06,-6.198883056640625e-06,4,[4067]
The situation is,casual_low_emotion,whatever,5193,-7.154358863830566,-7.154357433319092,2.261837239385876e-06,-7.154359340667725,-7.154353618621826,5.7220458984375e-06,5.245208740234375e-06,1.6689300537109375e-06,-4.291534423828125e-06,4,[4067]
I think that,casual_high_emotion,incredibly,9301,-5.105257987976074,-5.105257987976074,1.7841612752790171e-06,-5.105260848999023,-5.105256080627441,4.76837158203125e-06,2.86102294921875e-06,1.430511474609375e-06,3.814697265625e-06,4,[4067]
It seems to me that,casual_low_emotion,okay,10989,-6.564788341522217,-6.564786791801453,1.364412682325792e-06,-6.564788341522217,-6.564785003662109,3.337860107421875e-06,3.337860107421875e-06,1.5497207641601562e-06,-2.86102294921875e-06,4,[4067]
The best approach would be,casual_high_emotion,really,1196,-2.4605941772460938,-2.4605950713157654,9.291444580626426e-07,-2.4605963230133057,-2.4605941772460938,2.1457672119140625e-06,2.1457672119140625e-06,8.940696716308594e-07,-7.152557373046875e-07,4,[4067]
I think that,formal_low_emotion,consequently,23995,-5.017660140991211,-5.017659068107605,7.052516678690453e-07,-5.017660140991211,-5.017658233642578,1.9073486328125e-06,1.9073486328125e-06,1.0728836059570312e-06,4.76837158203125e-07,4,[4067]
I think that,casual_low_emotion,basically,8087,-4.468190670013428,-4.468191027641296,3.95372484964776e-07,-4.468191623687744,-4.468190670013428,9.5367431640625e-07,9.5367431640625e-07,3.5762786865234375e-07,4.76837158203125e-07,4,[4067]
It seems to me that,formal_low_emotion,therefore,4320,-6.451189994812012,-6.451190233230591,2.2492363767758854e-06,-6.451192378997803,-6.451186656951904,5.7220458984375e-06,3.337860107421875e-06,1.9073486328125e-06,4.76837158203125e-07,4,[4067]
My opinion on this is,formal_low_emotion,therefore,4320,-1.493159532546997,-1.493159532546997,0.0,-1.493159532546997,-1.493159532546997,0.0,0.0,0.0,0.0,4,[4067]
It seems to me that,formal_low_emotion,however,2480,-4.490780353546143,-4.490780472755432,3.95372484964776e-07,-4.490780830383301,-4.490779876708984,9.5367431640625e-07,4.76837158203125e-07,3.5762786865234375e-07,0.0,4,[4067]
My opinion on this is,formal_low_emotion,perhaps,4153,-0.6530513763427734,-0.6530513763427734,0.0,-0.6530513763427734,-0.6530513763427734,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,moreover,541,2.185621976852417,2.185621976852417,0.0,2.185621976852417,2.185621976852417,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,may,754,-1.0665335655212402,-1.0665335655212402,0.0,-1.0665335655212402,-1.0665335655212402,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,however,2480,0.27894127368927,0.27894127368927,0.0,0.27894127368927,0.27894127368927,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,furthermore,2134,1.6190004348754883,1.6190004348754883,0.0,1.6190004348754883,1.6190004348754883,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,consequently,23995,-5.66140079498291,-5.66140079498291,0.0,-5.66140079498291,-5.66140079498291,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_low_emotion,accordingly,17159,-5.066076278686523,-5.066076278686523,0.0,-5.066076278686523,-5.066076278686523,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,triumphant,15511,-7.073696136474609,-7.073696136474609,0.0,-7.073696136474609,-7.073696136474609,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,profoundly,29160,-3.5843353271484375,-3.5843353271484375,0.0,-3.5843353271484375,-3.5843353271484375,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,overwhelming,11734,-2.524343252182007,-2.524343252182007,0.0,-2.524343252182007,-2.524343252182007,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,magnificent,16773,-7.636904239654541,-7.636904239654541,0.0,-7.636904239654541,-7.636904239654541,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,extraordinary,10035,-6.540251731872559,-6.540251731872559,0.0,-6.540251731872559,-6.540251731872559,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,devastated,27668,-6.053213596343994,-6.053213596343994,0.0,-6.053213596343994,-6.053213596343994,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,catastrophic,24769,-8.417057991027832,-8.417057991027832,0.0,-8.417057991027832,-8.417057991027832,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,formal_high_emotion,appalling,573,-2.1583240032196045,-2.1583240032196045,0.0,-2.1583240032196045,-2.1583240032196045,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,yeah,12191,-1.9917230606079102,-1.9917230606079102,0.0,-1.9917230606079102,-1.9917230606079102,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,whatever,5193,-0.5858461856842041,-0.5858461856842041,0.0,-0.5858461856842041,-0.5858461856842041,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,stuff,4269,-4.390328407287598,-4.390328407287598,0.0,-4.390328407287598,-4.390328407287598,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,okay,10989,2.4675450325012207,2.4675450325012207,0.0,2.4675450325012207,2.4675450325012207,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,kinda,21775,2.370185136795044,2.370185136795044,0.0,2.370185136795044,2.370185136795044,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,guess,5310,-0.9407533407211304,-0.9407533407211304,0.0,-0.9407533407211304,-0.9407533407211304,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,basically,8087,3.003045082092285,3.003045082092285,0.0,3.003045082092285,3.003045082092285,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_low_emotion,anyway,8668,-0.7723385691642761,-0.7723385691642761,0.0,-0.7723385691642761,-0.7723385691642761,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,totally,7110,3.8451995849609375,3.8451995849609375,0.0,3.8451995849609375,3.8451995849609375,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,seriously,7580,-0.6703555583953857,-0.6703555583953857,0.0,-0.6703555583953857,-0.6703555583953857,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,really,1196,3.1145431995391846,3.1145431995391846,0.0,3.1145431995391846,3.1145431995391846,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,literally,8642,-1.328357219696045,-1.328357219696045,0.0,-1.328357219696045,-1.328357219696045,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,incredibly,9301,-2.0418953895568848,-2.0418953895568848,0.0,-2.0418953895568848,-2.0418953895568848,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,honestly,14483,1.4642746448516846,1.4642746448516846,0.0,1.4642746448516846,1.4642746448516846,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,absolutely,6270,-0.4787575602531433,-0.4787575602531433,0.0,-0.4787575602531433,-0.4787575602531433,0.0,0.0,0.0,0.0,4,[4067]
My opinion on this is,casual_high_emotion,OMG,21978,-4.685068130493164,-4.685068130493164,0.0,-4.685068130493164,-4.685068130493164,0.0,0.0,0.0,0.0,4,[4067]
