prompt,clamp_value,word_category,word,token_id,logit_value,target_features
My opinion on this is,1.0,casual_high_emotion,really,1196,3.1145431995391846,[4067]
My opinion on this is,1.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[4067]
My opinion on this is,1.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[4067]
My opinion on this is,4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[4067]
My opinion on this is,4.0,formal_low_emotion,may,754,-1.0665335655212402,[4067]
My opinion on this is,4.0,formal_low_emotion,however,2480,0.27894127368927,[4067]
My opinion on this is,4.0,formal_low_emotion,therefore,4320,-1.493159532546997,[4067]
My opinion on this is,4.0,formal_low_emotion,consequently,23995,-5.66140079498291,[4067]
My opinion on this is,4.0,formal_low_emotion,moreover,541,2.185621976852417,[4067]
My opinion on this is,4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[4067]
My opinion on this is,4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[4067]
My opinion on this is,4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[4067]
My opinion on this is,4.0,formal_high_emotion,devastated,27668,-6.053213596343994,[4067]
My opinion on this is,4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[4067]
My opinion on this is,4.0,formal_high_emotion,appalling,573,-2.1583240032196045,[4067]
My opinion on this is,4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[4067]
My opinion on this is,4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[4067]
My opinion on this is,4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[4067]
My opinion on this is,4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[4067]
My opinion on this is,4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[4067]
My opinion on this is,4.0,casual_low_emotion,okay,10989,2.4675450325012207,[4067]
My opinion on this is,4.0,casual_low_emotion,kinda,21775,2.370185136795044,[4067]
My opinion on this is,4.0,casual_low_emotion,basically,8087,3.003045082092285,[4067]
My opinion on this is,4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[4067]
My opinion on this is,4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[4067]
My opinion on this is,4.0,casual_low_emotion,guess,5310,-0.9407533407211304,[4067]
My opinion on this is,4.0,casual_low_emotion,stuff,4269,-4.390328407287598,[4067]
My opinion on this is,4.0,casual_high_emotion,OMG,21978,-4.685068130493164,[4067]
My opinion on this is,4.0,casual_high_emotion,totally,7110,3.8451995849609375,[4067]
My opinion on this is,4.0,casual_high_emotion,literally,8642,-1.328357219696045,[4067]
My opinion on this is,4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[4067]
My opinion on this is,4.0,casual_high_emotion,honestly,14483,1.4642746448516846,[4067]
My opinion on this is,4.0,casual_high_emotion,really,1196,3.1145431995391846,[4067]
My opinion on this is,4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[4067]
My opinion on this is,4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[4067]
It seems to me that,-4.0,formal_low_emotion,perhaps,4153,-2.021841287612915,[4067]
It seems to me that,-4.0,formal_low_emotion,may,754,-4.966974258422852,[4067]
It seems to me that,-4.0,formal_low_emotion,however,2480,-4.490780830383301,[4067]
It seems to me that,-4.0,formal_low_emotion,therefore,4320,-6.451192378997803,[4067]
It seems to me that,-4.0,formal_low_emotion,consequently,23995,-7.577539443969727,[4067]
It seems to me that,-4.0,formal_low_emotion,moreover,541,-2.21053409576416,[4067]
It seems to me that,-4.0,formal_low_emotion,accordingly,17159,-9.591402053833008,[4067]
It seems to me that,-4.0,formal_low_emotion,furthermore,2134,-5.530407905578613,[4067]
It seems to me that,-4.0,formal_high_emotion,profoundly,29160,-8.294210433959961,[4067]
It seems to me that,-4.0,formal_high_emotion,devastated,27668,-11.011919021606445,[4067]
It seems to me that,-4.0,formal_high_emotion,magnificent,16773,-9.34764575958252,[4067]
It seems to me that,-4.0,formal_high_emotion,appalling,573,-4.520756721496582,[4067]
It seems to me that,-4.0,formal_high_emotion,extraordinary,10035,-6.209607124328613,[4067]
It seems to me that,-4.0,formal_high_emotion,overwhelming,11734,-7.02634334564209,[4067]
It seems to me that,-4.0,formal_high_emotion,catastrophic,24769,-7.815976142883301,[4067]
It seems to me that,-4.0,formal_high_emotion,triumphant,15511,-7.291590690612793,[4067]
It seems to me that,-4.0,casual_low_emotion,yeah,12191,-6.12023401260376,[4067]
It seems to me that,-4.0,casual_low_emotion,okay,10989,-6.564785003662109,[4067]
It seems to me that,-4.0,casual_low_emotion,kinda,21775,-6.989835262298584,[4067]
It seems to me that,-4.0,casual_low_emotion,basically,8087,-7.192916393280029,[4067]
It seems to me that,-4.0,casual_low_emotion,anyway,8668,-3.6882996559143066,[4067]
It seems to me that,-4.0,casual_low_emotion,whatever,5193,-1.9221370220184326,[4067]
It seems to me that,-4.0,casual_low_emotion,guess,5310,-10.813814163208008,[4067]
It seems to me that,-4.0,casual_low_emotion,stuff,4269,-6.9699530601501465,[4067]
It seems to me that,-4.0,casual_high_emotion,OMG,21978,-5.621399879455566,[4067]
It seems to me that,-4.0,casual_high_emotion,totally,7110,-7.296863555908203,[4067]
It seems to me that,-4.0,casual_high_emotion,literally,8642,-6.1322479248046875,[4067]
It seems to me that,-4.0,casual_high_emotion,seriously,7580,-7.75900936126709,[4067]
It seems to me that,-4.0,casual_high_emotion,honestly,14483,-4.219250679016113,[4067]
It seems to me that,-4.0,casual_high_emotion,really,1196,-4.764564037322998,[4067]
It seems to me that,-4.0,casual_high_emotion,absolutely,6270,-6.861207008361816,[4067]
It seems to me that,-4.0,casual_high_emotion,incredibly,9301,-6.716439247131348,[4067]
It seems to me that,0.0,formal_low_emotion,perhaps,4153,-2.0218448638916016,[4067]
It seems to me that,0.0,formal_low_emotion,may,754,-4.966967582702637,[4067]
It seems to me that,0.0,formal_low_emotion,however,2480,-4.490780353546143,[4067]
It seems to me that,0.0,formal_low_emotion,therefore,4320,-6.451189994812012,[4067]
It seems to me that,0.0,formal_low_emotion,consequently,23995,-7.577542781829834,[4067]
It seems to me that,0.0,formal_low_emotion,moreover,541,-2.2105398178100586,[4067]
It seems to me that,0.0,formal_low_emotion,accordingly,17159,-9.591414451599121,[4067]
It seems to me that,0.0,formal_low_emotion,furthermore,2134,-5.5304179191589355,[4067]
It seems to me that,0.0,formal_high_emotion,profoundly,29160,-8.294184684753418,[4067]
It seems to me that,0.0,formal_high_emotion,devastated,27668,-11.011899948120117,[4067]
It seems to me that,0.0,formal_high_emotion,magnificent,16773,-9.347650527954102,[4067]
It seems to me that,0.0,formal_high_emotion,appalling,573,-4.520803928375244,[4067]
It seems to me that,0.0,formal_high_emotion,extraordinary,10035,-6.20957088470459,[4067]
It seems to me that,0.0,formal_high_emotion,overwhelming,11734,-7.026392936706543,[4067]
It seems to me that,0.0,formal_high_emotion,catastrophic,24769,-7.815952301025391,[4067]
It seems to me that,0.0,formal_high_emotion,triumphant,15511,-7.291595458984375,[4067]
It seems to me that,0.0,casual_low_emotion,yeah,12191,-6.120270729064941,[4067]
It seems to me that,0.0,casual_low_emotion,okay,10989,-6.564788341522217,[4067]
It seems to me that,0.0,casual_low_emotion,kinda,21775,-6.989842891693115,[4067]
It seems to me that,0.0,casual_low_emotion,basically,8087,-7.192941665649414,[4067]
It seems to me that,0.0,casual_low_emotion,anyway,8668,-3.688289165496826,[4067]
It seems to me that,0.0,casual_low_emotion,whatever,5193,-1.9221515655517578,[4067]
It seems to me that,0.0,casual_low_emotion,guess,5310,-10.813843727111816,[4067]
It seems to me that,0.0,casual_low_emotion,stuff,4269,-6.969961166381836,[4067]
It seems to me that,0.0,casual_high_emotion,OMG,21978,-5.621408939361572,[4067]
It seems to me that,0.0,casual_high_emotion,totally,7110,-7.296833038330078,[4067]
It seems to me that,0.0,casual_high_emotion,literally,8642,-6.13226318359375,[4067]
It seems to me that,0.0,casual_high_emotion,seriously,7580,-7.758992671966553,[4067]
It seems to me that,0.0,casual_high_emotion,honestly,14483,-4.219244956970215,[4067]
It seems to me that,0.0,casual_high_emotion,really,1196,-4.764525413513184,[4067]
It seems to me that,0.0,casual_high_emotion,absolutely,6270,-6.861185073852539,[4067]
It seems to me that,0.0,casual_high_emotion,incredibly,9301,-6.716448783874512,[4067]
It seems to me that,1.0,formal_low_emotion,perhaps,4153,-2.021848440170288,[4067]
It seems to me that,1.0,formal_low_emotion,may,754,-4.966970920562744,[4067]
It seems to me that,1.0,formal_low_emotion,however,2480,-4.490779876708984,[4067]
It seems to me that,1.0,formal_low_emotion,therefore,4320,-6.451186656951904,[4067]
It seems to me that,1.0,formal_low_emotion,consequently,23995,-7.577548027038574,[4067]
It seems to me that,1.0,formal_low_emotion,moreover,541,-2.210540771484375,[4067]
It seems to me that,1.0,formal_low_emotion,accordingly,17159,-9.591421127319336,[4067]
It seems to me that,1.0,formal_low_emotion,furthermore,2134,-5.53042459487915,[4067]
It seems to me that,1.0,formal_high_emotion,profoundly,29160,-8.294178009033203,[4067]
It seems to me that,1.0,formal_high_emotion,devastated,27668,-11.011892318725586,[4067]
It seems to me that,1.0,formal_high_emotion,magnificent,16773,-9.347652435302734,[4067]
It seems to me that,1.0,formal_high_emotion,appalling,573,-4.520817756652832,[4067]
It seems to me that,1.0,formal_high_emotion,extraordinary,10035,-6.20956563949585,[4067]
It seems to me that,1.0,formal_high_emotion,overwhelming,11734,-7.026409149169922,[4067]
It seems to me that,1.0,formal_high_emotion,catastrophic,24769,-7.815947532653809,[4067]
It seems to me that,1.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[4067]
It seems to me that,1.0,casual_low_emotion,yeah,12191,-6.120282173156738,[4067]
It seems to me that,1.0,casual_low_emotion,okay,10989,-6.564785957336426,[4067]
It seems to me that,1.0,casual_low_emotion,kinda,21775,-6.989842414855957,[4067]
It seems to me that,1.0,casual_low_emotion,basically,8087,-7.1929497718811035,[4067]
It seems to me that,1.0,casual_low_emotion,anyway,8668,-3.6882853507995605,[4067]
It seems to me that,1.0,casual_low_emotion,whatever,5193,-1.9221572875976562,[4067]
It seems to me that,1.0,casual_low_emotion,guess,5310,-10.813848495483398,[4067]
It seems to me that,1.0,casual_low_emotion,stuff,4269,-6.969966888427734,[4067]
It seems to me that,1.0,casual_high_emotion,OMG,21978,-5.621413230895996,[4067]
It seems to me that,1.0,casual_high_emotion,totally,7110,-7.296827793121338,[4067]
It seems to me that,1.0,casual_high_emotion,literally,8642,-6.132267951965332,[4067]
It seems to me that,1.0,casual_high_emotion,seriously,7580,-7.758991241455078,[4067]
It seems to me that,1.0,casual_high_emotion,honestly,14483,-4.219243049621582,[4067]
It seems to me that,1.0,casual_high_emotion,really,1196,-4.76451301574707,[4067]
It seems to me that,1.0,casual_high_emotion,absolutely,6270,-6.861181259155273,[4067]
It seems to me that,1.0,casual_high_emotion,incredibly,9301,-6.716452598571777,[4067]
It seems to me that,4.0,formal_low_emotion,perhaps,4153,-2.0218520164489746,[4067]
It seems to me that,4.0,formal_low_emotion,may,754,-4.96696662902832,[4067]
It seems to me that,4.0,formal_low_emotion,however,2480,-4.490780830383301,[4067]
It seems to me that,4.0,formal_low_emotion,therefore,4320,-6.4511919021606445,[4067]
It seems to me that,4.0,formal_low_emotion,consequently,23995,-7.577552318572998,[4067]
It seems to me that,4.0,formal_low_emotion,moreover,541,-2.2105445861816406,[4067]
It seems to me that,4.0,formal_low_emotion,accordingly,17159,-9.591439247131348,[4067]
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.530431747436523,[4067]
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294160842895508,[4067]
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011886596679688,[4067]
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347660064697266,[4067]
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.5208539962768555,[4067]
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.209540367126465,[4067]
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026444435119629,[4067]
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.8159284591674805,[4067]
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291601181030273,[4067]
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.1203107833862305,[4067]
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564787864685059,[4067]
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.9898481369018555,[4067]
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.192969799041748,[4067]
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.6882762908935547,[4067]
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9221643209457397,[4067]
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813876152038574,[4067]
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.969968795776367,[4067]
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.62142276763916,[4067]
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296808242797852,[4067]
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132281303405762,[4067]
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.75898551940918,[4067]
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219240188598633,[4067]
It seems to me that,4.0,casual_high_emotion,really,1196,-4.76448392868042,[4067]
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.8611626625061035,[4067]
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716454982757568,[4067]
The best approach would be,-4.0,formal_low_emotion,perhaps,4153,-2.6340465545654297,[4067]
The best approach would be,-4.0,formal_low_emotion,may,754,-5.634344100952148,[4067]
The best approach would be,-4.0,formal_low_emotion,however,2480,-4.3958611488342285,[4067]
The best approach would be,-4.0,formal_low_emotion,therefore,4320,-4.262226581573486,[4067]
The best approach would be,-4.0,formal_low_emotion,consequently,23995,-8.18043041229248,[4067]
The best approach would be,-4.0,formal_low_emotion,moreover,541,-3.168027639389038,[4067]
The best approach would be,-4.0,formal_low_emotion,accordingly,17159,-7.918643951416016,[4067]
The best approach would be,-4.0,formal_low_emotion,furthermore,2134,-3.875126600265503,[4067]
The best approach would be,-4.0,formal_high_emotion,profoundly,29160,-12.64893627166748,[4067]
The best approach would be,-4.0,formal_high_emotion,devastated,27668,-11.786517143249512,[4067]
The best approach would be,-4.0,formal_high_emotion,magnificent,16773,-10.788719177246094,[4067]
The best approach would be,-4.0,formal_high_emotion,appalling,573,-4.260828018188477,[4067]
The best approach would be,-4.0,formal_high_emotion,extraordinary,10035,-8.896258354187012,[4067]
The best approach would be,-4.0,formal_high_emotion,overwhelming,11734,-5.397049903869629,[4067]
The best approach would be,-4.0,formal_high_emotion,catastrophic,24769,-9.78805160522461,[4067]
The best approach would be,-4.0,formal_high_emotion,triumphant,15511,-9.740205764770508,[4067]
The best approach would be,-4.0,casual_low_emotion,yeah,12191,-6.4008026123046875,[4067]
The best approach would be,-4.0,casual_low_emotion,okay,10989,-6.896686553955078,[4067]
The best approach would be,-4.0,casual_low_emotion,kinda,21775,-4.7530012130737305,[4067]
The best approach would be,-4.0,casual_low_emotion,basically,8087,-1.9835214614868164,[4067]
The best approach would be,-4.0,casual_low_emotion,anyway,8668,-3.9832990169525146,[4067]
The best approach would be,-4.0,casual_low_emotion,whatever,5193,-3.5527100563049316,[4067]
The best approach would be,-4.0,casual_low_emotion,guess,5310,-8.073015213012695,[4067]
The best approach would be,-4.0,casual_low_emotion,stuff,4269,-6.817182540893555,[4067]
The best approach would be,-4.0,casual_high_emotion,OMG,21978,-6.210094451904297,[4067]
The best approach would be,-4.0,casual_high_emotion,totally,7110,-3.873082160949707,[4067]
The best approach would be,-4.0,casual_high_emotion,literally,8642,-2.0676064491271973,[4067]
The best approach would be,-4.0,casual_high_emotion,seriously,7580,-7.173510551452637,[4067]
The best approach would be,-4.0,casual_high_emotion,honestly,14483,-3.3656768798828125,[4067]
The best approach would be,-4.0,casual_high_emotion,really,1196,-2.4605956077575684,[4067]
The best approach would be,-4.0,casual_high_emotion,absolutely,6270,-4.40578556060791,[4067]
The best approach would be,-4.0,casual_high_emotion,incredibly,9301,-8.792526245117188,[4067]
The best approach would be,0.0,formal_low_emotion,perhaps,4153,-2.634056806564331,[4067]
The best approach would be,0.0,formal_low_emotion,may,754,-5.634314060211182,[4067]
The best approach would be,0.0,formal_low_emotion,however,2480,-4.395827293395996,[4067]
The best approach would be,0.0,formal_low_emotion,therefore,4320,-4.262253761291504,[4067]
The best approach would be,0.0,formal_low_emotion,consequently,23995,-8.180374145507812,[4067]
The best approach would be,0.0,formal_low_emotion,moreover,541,-3.1680476665496826,[4067]
The best approach would be,0.0,formal_low_emotion,accordingly,17159,-7.918710708618164,[4067]
The best approach would be,0.0,formal_low_emotion,furthermore,2134,-3.8751444816589355,[4067]
The best approach would be,0.0,formal_high_emotion,profoundly,29160,-12.648859024047852,[4067]
The best approach would be,0.0,formal_high_emotion,devastated,27668,-11.786541938781738,[4067]
The best approach would be,0.0,formal_high_emotion,magnificent,16773,-10.788676261901855,[4067]
The best approach would be,0.0,formal_high_emotion,appalling,573,-4.260974407196045,[4067]
The best approach would be,0.0,formal_high_emotion,extraordinary,10035,-8.896246910095215,[4067]
The best approach would be,0.0,formal_high_emotion,overwhelming,11734,-5.397004127502441,[4067]
The best approach would be,0.0,formal_high_emotion,catastrophic,24769,-9.788233757019043,[4067]
The best approach would be,0.0,formal_high_emotion,triumphant,15511,-9.740230560302734,[4067]
The best approach would be,0.0,casual_low_emotion,yeah,12191,-6.400932312011719,[4067]
The best approach would be,0.0,casual_low_emotion,okay,10989,-6.896786689758301,[4067]
The best approach would be,0.0,casual_low_emotion,kinda,21775,-4.753123760223389,[4067]
The best approach would be,0.0,casual_low_emotion,basically,8087,-1.983561635017395,[4067]
The best approach would be,0.0,casual_low_emotion,anyway,8668,-3.9833312034606934,[4067]
The best approach would be,0.0,casual_low_emotion,whatever,5193,-3.5527172088623047,[4067]
The best approach would be,0.0,casual_low_emotion,guess,5310,-8.073020935058594,[4067]
The best approach would be,0.0,casual_low_emotion,stuff,4269,-6.817227363586426,[4067]
The best approach would be,0.0,casual_high_emotion,OMG,21978,-6.2101545333862305,[4067]
The best approach would be,0.0,casual_high_emotion,totally,7110,-3.8731884956359863,[4067]
The best approach would be,0.0,casual_high_emotion,literally,8642,-2.067601203918457,[4067]
The best approach would be,0.0,casual_high_emotion,seriously,7580,-7.173557281494141,[4067]
The best approach would be,0.0,casual_high_emotion,honestly,14483,-3.3656680583953857,[4067]
The best approach would be,0.0,casual_high_emotion,really,1196,-2.4605941772460938,[4067]
The best approach would be,0.0,casual_high_emotion,absolutely,6270,-4.405885696411133,[4067]
The best approach would be,0.0,casual_high_emotion,incredibly,9301,-8.792516708374023,[4067]
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,[4067]
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,[4067]
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,[4067]
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,[4067]
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,[4067]
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,[4067]
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,[4067]
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,[4067]
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,[4067]
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,[4067]
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,[4067]
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,[4067]
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,[4067]
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,[4067]
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,[4067]
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,[4067]
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,[4067]
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,[4067]
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,[4067]
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,[4067]
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,[4067]
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,[4067]
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,[4067]
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,[4067]
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,[4067]
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,[4067]
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,[4067]
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,[4067]
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,[4067]
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,[4067]
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,[4067]
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,[4067]
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.63407039642334,[4067]
The best approach would be,4.0,formal_low_emotion,may,754,-5.6342926025390625,[4067]
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395791053771973,[4067]
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.26229190826416,[4067]
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.180322647094727,[4067]
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.1680679321289062,[4067]
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918780326843262,[4067]
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8751678466796875,[4067]
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.648778915405273,[4067]
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786575317382812,[4067]
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788640022277832,[4067]
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.2611284255981445,[4067]
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896238327026367,[4067]
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.396957874298096,[4067]
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788413047790527,[4067]
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740253448486328,[4067]
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.401063919067383,[4067]
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.896889686584473,[4067]
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.7532501220703125,[4067]
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9836013317108154,[4067]
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.983369827270508,[4067]
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.552722930908203,[4067]
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.073029518127441,[4067]
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.817277908325195,[4067]
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210216999053955,[4067]
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.873298168182373,[4067]
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.067598581314087,[4067]
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.173610210418701,[4067]
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.365661382675171,[4067]
The best approach would be,4.0,casual_high_emotion,really,1196,-2.4605963230133057,[4067]
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405996322631836,[4067]
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792512893676758,[4067]
